,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
2999,1700476,4/16/2017,PAVEMENT ,Queens,  FLUSHING ,  LA GUARDIA AIRPORT , 
3000,1700478,4/16/2017,CONCRETE ,Queens,  QUEENS ,  159-13 CROSS BAY BLVD , 
3001,1700479,4/16/2017,ROADWAY/GRASS IN FRONT OF ,Erie,  CHEEKTOWAGA ,  64 FAIRVALE DR , 
3002,1700480,4/16/2017,DRUM RUN ,Bronx,  BRONX ,  BRONXWOOD AVE @ EAST GUNHILL RD , 
3003,1700481,4/16/2017,ROADWAY ,Broome,  BINGHAMTON ,  487 PARK AVE , 
3004,1700482,4/16/2017,CSX ,Albany,  SELKIRK ,  1 BELL CROSSING RD YARD , 
3005,1700483,4/16/2017,NAT GRID TRANSFORMER BEGOS RD ,Columbia,  STOCKPORT ,  311 BEGOS RD , 
3006,1700511,4/17/2017,RESIDENTIAL CANAL ,Suffolk,  WEST ISLIP ,  136 SEQUAMS LANE WEST , 
3007,1700484,4/17/2017,FWMJ GARBAGE TRUCK MP 151.3 W I-90 NYS TWY ,Albany,  GUILDERLAND ,  I-90 NYS TWY MP 151.3 W , 
3008,1700485,4/17/2017,CONCRETE ,Niagara,  NIAGARA FALLS ,  2550 29TH STREET , 
3009,1700486,4/17/2017,SHOULDER ,Orange,  MONROE ,  MM 379.8 STATE ROUTE 17 EAST , 
3010,1700487,4/17/2017,PARKING LOT ,Jefferson,  REDWOOD ,  28239 CR 192 , 
3011,1700488,4/17/2017,BEHIND HOUSE ,Nassau,  BAYVILLE ,  14 BAYVILLE , 
3012,1700489,4/17/2017,SOIL ,Orange,  WALDEN ,  423 ROCK CUT ROAD , 
3013,1700490,4/17/2017,UNKNOWN ,Nassau,  OYSTER BAY ,  150 EAST MAIN , 
3014,1700491,4/17/2017,SUPERIOR/SWEETENERS PLUS ,Livingston,  LAKEVILLE ,  5768 SWEETENERS BOULEVARD , 
3015,1700492,4/17/2017,SOIL ,Montgomery,  AMSTERDAM ,  11 FRANCISCO ROAD , 
3016,1700493,4/17/2017,FRONT OF PROPERTY ,Sullivan,  LIBERTY ,  361 WEST LAKE ST , 
3017,1700494,4/17/2017,AERIAL CABLE ,Westchester,  YONKERS ,  198 ROCKNE ROAD , 
3018,1700495,4/17/2017,RESIDENCE ,Ulster,  NEW PALTZ ,  8 BUD ST , 
3019,1700496,4/17/2017,VAT RESEARCH TOWER ,Tompkins,  ITHACA ,  618 TOWER RD , 
3020,1700497,4/17/2017,UNDER DECK ,Ulster,  WEST HURLEY ,  803 ROUTE 28A , 
3021,1700498,4/17/2017,PAD MOUNT 8860 ,Westchester,  ARMONK ,  32 FARAWAY RD , 
3022,1700499,4/17/2017,RAIL ROAD TRACKS QDC2 ,Erie,  BUFFALO ,  OHIO ST , 
3023,1700500,4/17/2017,NORTHPORT POWER STATION ,Suffolk,  NORTHPORT ,  301 WATERSIDE ROAD , 
3024,1700501,4/17/2017,JOHNSTON RESIDENCE ,Jefferson,  EVANS MILLS ,  30160 ROUTE 46 , 
3025,1700502,4/17/2017,SIDE LOT ,Suffolk,  HOLBROOK ,  1370 LINCOLN AVENUE , 
3026,1700503,4/17/2017,ROADWAY ,Kings,  BROOKLYN ,  NEW LOTS AVE AND SACKMANS ST , 
3027,1700504,4/17/2017,STONY POINT GATE STATION ,Rockland,  STONY POINT ,  2 CEDAR FLATS RD , 
3028,1700505,4/17/2017,PAD MOUNT ,Orange,  CENTRAL VALLEY ,  3 GRANDVIEW RD , 
3029,1700506,4/17/2017,ROADWAY ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
3030,1700508,4/17/2017,438 NORTH FRANKLIN ST TANK ,Onondaga,  SYRACUSE ,  438 NORTH FRANKLIN ST , 
3031,1700507,4/17/2017,County Waste ,Rensselaer,  EAST GREENBUSH ,  9 RHODE ISLAND AVE , 
3032,1700509,4/17/2017,PORT AUTHORITY HUB ,New York,  NEW YORK ,  50 CHURCH ST , 
3033,1700512,4/17/2017,ATMOSPHERE ,Chautauqua,  DUNKIRK ,  5145 W. SHOREWWOD DRIVE , 
3034,1700510,4/17/2017,DECRESCEZO - UST ,Westchester,  MAMARONECK ,  1525 PARK AVE , 
3035,1700513,4/17/2017,TRANSFORMER POLE MOUNTED ,Monroe,  IRONDEQUOIT ,  28 PLAZA DRIVE , 
3036,1700514,4/17/2017,PRIVATE PROPERTY/RESIDENCE ,Chautauqua,  DUNKIRK ,  5145 WEST SHOREWOOD DR , 
3037,1700515,4/17/2017,TRANSFORMER POLE ,Monroe,  FAIRPORT ,  57 LITTLE SPRING RUN , 
3038,1700516,4/17/2017,JCW TRUCKING ACCIDENT ,Montgomery,  GLEN ,  STATE RTE 30A & REED HILL RD , 
3039,1700517,4/17/2017,CHOBANI ,Chenango,  NEW BERLIN ,  669 CR 25 , 
3040,1700518,4/17/2017,TERMINAL 7 - GATE 6 ,Queens,  QUEENS ,  JFK INTERNATIONAL , 
3041,1700519,4/17/2017,CONSTRUCTION SITE (POLSINELLO GALAXIE OIL COLUMBIA ,Rensselaer,  RENSSELAER ,  69 COLUMBIA ST RT 9 & 20 , 
3042,1700520,4/17/2017,STREET CONSTRUCTION ,Nassau,  OYSTER BAY ,  2 SPRING AVENUE , 
3043,1700521,4/17/2017,ROADWAY/MODERN DISPOSAL ,Orleans,  YATES ,  COUNTYLINE RD & LAKESHORE RD , 
3044,1700522,4/17/2017,SUPER VALUE - MONSEY 1 ,Rockland,  MONSEY ,  74 ROUTE 59 , 
3045,1700523,4/17/2017,NAT GRID TRANSFORMER SAWYER PL PAD #4 ,Albany,  COHOES ZIP COLONIE ,  7 SAWYER PL , 
3046,1700524,4/17/2017,RESIDENCE ,Suffolk,  BRENTWOOD ,  5 MADISON AVENUE , 
3047,1700525,4/17/2017,TRANFORMER (UNDERGROUND) ,Rockland,  POMONA ,  59 LILLIAN DR , 
3048,1700526,4/17/2017,POLE T6 ,Westchester,  PEEKSKILL ,  733 FROST AVE , 
3049,1700527,4/17/2017,POLE T3 TRANSFORMER ,Westchester,  MAMARONECK ,  3 OAK LANE , 
3050,1700528,4/17/2017,CSX ,Albany,  SELKIRK ,  1 BELL CROSSING RD YARD , 
3051,1700550,4/18/2017,1/4 MILE PASSED LAST HOUSE ,Putnam,  KENT ,  LONG MOUNTAIN COURT , 
3052,1700529,4/18/2017,BENNETT ELEMENTARY SCHOOL ,Ulster,  BOICEVILLE ,  4166 RTE 28 , 
3053,1700530,4/18/2017,RESIDENCE ,Suffolk,  CORAM ,  5 WOODRIDGE LANE , 
3054,1700531,4/18/2017,GREEN BROTHERS TRANSPORTATION ACCIDENT ,Greene,  COXSACKIE ,  THRUWAY I-87 MM 120.6 NB , 
3055,1700532,4/18/2017,MANHOLE 7370 ,Bronx,  BRONX ,  518 E 240TH ST , 
3056,1700533,4/18/2017,UNKNOWN ,Nassau,  HICKSVILLE ,  62 ALPHA PLAZA , 
3057,1700534,4/18/2017,3-801306 BULK STORAGE ,Westchester,  YONKERS ,  97 CARYL AVE , 
3058,1700535,4/18/2017,3-801306 BULK STORAGE ,Westchester,  YONKERS ,  97 CARYL AVE , 
3059,1700536,4/18/2017,REMSEN RESIDENCE ,Nassau,  SOUTH FARMINGDALE ,  32 WALNUT AVENUE , 
3060,1700537,4/18/2017,ROADWAY ,Queens,  QUEENS ,  147 AVE AND 130 ST , 
3061,1700538,4/18/2017,220 CANE RD ,Fulton,  JOHNSTOWN ,  220 KING RD , 
3062,1700539,4/18/2017,NY POWER AUTHORITY ,Suffolk,  HOLTSVILLE ,  607 UNION AVENUE , 
3063,1700540,4/18/2017,COMMERICAL ,Clinton,  PLATTSBURGH ,  137 QUARRY RD , 
3064,1700542,4/18/2017,NATIONAL GRID ,Jefferson,  THREE MILE BAY ,  24407 HAYES BAY RD , 
3065,1700543,4/18/2017,PAVEMENT ,Niagara,  LEWISTON ,  WOODLAND DRIVE AND MT VIEW , 
3066,1700544,4/18/2017,UNKNOWN ,Suffolk,  ASHAROKEN ,  52 EATONS NECK ROAD , 
3067,1700545,4/18/2017,RON POST AT 1595 NORTH LAKE ROAD ,Madison,  CAZENOVIA ,  1595 NORTH LAKE ROAD , 
3068,1700546,4/18/2017,FORT DRUM ,Jefferson,  LERAY ,  BUILDING 10 520 SOUTH RIVA RIDGE , 
3069,1700547,4/18/2017,COMMERCIAL PROPERTY ,Schenectady,  SCHENECTADY ,  2190 TECHNOLOGY DR , 
3070,1700548,4/18/2017,RESIDENCE ,Ulster,  TILLSON ,  707 SPRING TOWN ROAD , 
3071,1700549,4/18/2017,GROUND IN FIELD ,Broome,  HARPURSVILLE ,  HICKOX ROAD , 
3072,1700551,4/18/2017,SI GROUP MAIN ST RT 5S REIGAL CONTRACTOR ,Schenectady,  ROTTERDAM JUNCTION ,  1000 MAIN ST RT 5S , 
3073,1700552,4/18/2017,County Waste ,Albany,  COLONIE ,  HIGHLAND AVE ELMHURT AVE WOODSIDE , 
3074,1700553,4/18/2017,CON ED MANHOLE ,Westchester,  YONKERS ,  8 SCHROEDER ST , 
3075,1700554,4/18/2017,COPPOLA - UST ,Westchester,  SOMERS ,  9 LAURA LANE , 
3076,1700555,4/18/2017,POLE 57 ,Chautauqua,  DUNKIRK ,  BRIGHAM RD , 
3077,1700556,4/18/2017,REAL ESTATE - UST ,Westchester,  YORKTOWN ,  366 UNDERHILL AVE , 
3078,1700557,4/18/2017,COMMERICAL BUILDING - UST ,Westchester,  YORKTOWN ,  366 UNDERHILL AVE , 
3079,1700558,4/18/2017,RESIDENCE ,Suffolk,  NORTHPORT ,  12 TRIANGLE COURT , 
3080,1700559,4/18/2017,UNDERGROUND TRANSFORMER ,Queens,  QUEENS ,  158-11 JEWEL AVE , 
3081,1700560,4/18/2017,PATSIS RESIDENCE ,Suffolk,  LLOYD HARBOR ,  5 SOUNDCREST LANE , 
3082,1700561,4/18/2017,SOIL ,Orange,  GOSHEN ,  2 BROOK SIDE DRIVE , 
3083,1700562,4/18/2017,MYTHEN (URBANSKI) GAS DUMP ,Orange,  FLORIDA ,  8 WILLETS AVE , 
3084,1700564,4/18/2017,PAVEMENT ,Genesee,  OAK FIELD ,  3309 LOCK PORT ROAD , 
3085,1700565,4/18/2017,DRUM IN PARKING LOT ERIE BLVD @ COLONIE ST ,Albany,  ALBANY ,  ERIE BLVD @ COLONIE ST , 
3086,1700566,4/18/2017,HAVEN VAN @ TRINITY CONSTRUCTION BRIDGE ST ,Albany,  SELKIRK ,  180 BRIDGE ST , 
3087,1700568,4/18/2017,DRAIN LINE ,Erie,  TONAWANDA ,  305 SAYWER AVE , 
3088,1700567,4/18/2017,CHILDRENS VILLAGE SCHOOL ,Westchester,  DOBBS FERRY ,  WALGROVE AVE , 
3089,1700569,4/18/2017,GAS STATION 7-11 ,Ontario,  PHELPS ,  1735 STATE RT 14 , 
3090,1700570,4/18/2017,AUTO SHOP ,Monroe,  FAIRPORT ,  2650 BAIRD RD , 
3091,1700571,4/18/2017,NAT GRID TRANSFORMER CONCORD DR PADMOUNT #11 ,Albany,  COLONIE ,  9 CONCORD DR , 
3092,1700572,4/18/2017,ROADWAY ,Suffolk,  GREENLAWN ,  PULASKI ROAD/ BROADWAY , 
3093,1700573,4/18/2017,BURKE RESIDENCE ,Nassau,  SEAFORD ,  2436 LANGEN DRIVE , 
3094,1700574,4/18/2017,MOBIL GAS STATION ,Putnam,  SOUTHEAST ,  2495 CARMEL AVE , 
3095,1700575,4/18/2017,IN FRONT OF ,Westchester,  DOBBS FERRY ,  98 WALGROVE AVE , 
3096,1700576,4/18/2017,ON THE STREET ,Suffolk,  GREENLAWN ,  103 BROADWAY , 
3097,1700577,4/18/2017,END OF SHADOW RUNWAY - BLDG 2490 ,Jefferson,  LERAY ,  BAGRAM RD , 
3098,1700578,4/18/2017,BRADT RESIDENCE ,Fulton,  JOHNSTOWN ,  3 VEGHTE ST , 
3099,1700579,4/18/2017,ABRAHAM RESIDENCE ,Nassau,  FRANKLIN SQUARE ,  113 POPPY AVENUE , 
3100,1700580,4/19/2017,SYRACUSE DEWITT YARD ,Onondaga,  SYRACUSE ,  600 FREEMAN RD , 
3101,1700581,4/19/2017,CSX ,Albany,  SELKIRK ,  1 BELL CROSSING RD YARD , 
3102,1700749,4/19/2017,BLACK CREEK VALLEY FARM ,Washington,  SALEM ,  691 CTY RT 30 , 
3103,1700582,4/19/2017,STORAGE TRACK ,Onondaga,  WOODARD ,  BUCKLY ROAD HENRY CLAY BLVD , 
3104,1700583,4/19/2017,UNKNOWN ,Nassau,  PORT WASHINGTON ,  137 WEST SHORE ROAD/ FAIRWAY DRIVE , 
3105,1700584,4/19/2017,ARIANO RESIDENCE ,Suffolk,  SAINT JAMES ,  1 OAKFIELD ROAD , 
3106,1700585,4/19/2017,LAND FILL - ONTARIO CO ,Ontario,  STANLEY ,  1879 STATE RTE 5 & 20 , 
3107,1700586,4/19/2017,ROADWAY ,Saratoga,  HADLEY ,  1330 KATHAN ROAD , 
3108,1700587,4/19/2017,TRANSFORMER ,Westchester,  CHAPPAQUA ,  99 NORTH GREELY AVE , 
3109,1700588,4/19/2017,PAVEMENT SOIL ,Saratoga,  WATERFORD ,  260 HUDSON RIVER ROAD , 
3110,1700589,4/19/2017,NAT GRID TRANSFORMER LOUDON RD PADMOUNT 40706 RT 9 ,Albany,  LATHAM ,  800 LOUDON RD , 
3111,1700590,4/19/2017,CRISP ORCHARDS ,Orange,  HAMPTONBURGH ,  356 RIDGE ROAD , 
3112,1700591,4/19/2017,MCCLAVE - PEACEABLE KINGDOM ,Dutchess,  PINE PLAINS ,  198 TO 208 STISSING MT ROAD , 
3113,1700594,4/19/2017,ABANDONED CONTAINERS ,Broome,  JOHNSON CITY ,  RHODES ROAD , 
3114,1700592,4/19/2017,RESIDENCE ,Chautauqua,  DEWITT ,  5529 THUMB ROAD , 
3115,1700614,4/19/2017,CITY OF GENEVA PARCEL ,Ontario,  GENEVA ,  57 STATE STREET , 
3116,1701029,4/19/2017,EVERSON DAIRY ,Ontario,  CLIFTON SPRINGS ,  89 KENDALL STREET , 
3117,1700593,4/19/2017,ROSWELL - UST ,Westchester,  GOLDENS BRIDGE ,  38 WACCABUC ROAD , 
3118,1700595,4/19/2017,HORNELL DOT YARD ,Steuben,  HORNELL ,  7100 ROUTE 70A , 
3119,1700596,4/19/2017,RESIDENCE ,Suffolk,  ISLIP ,  233 CEDAR AVENUE , 
3120,1700598,4/19/2017,RALEIGHT HOTEL ,Sullivan,  SOUTH FALLSBURG ,  THOMPSONVILLE ROAD , 
3121,1700597,4/19/2017,HURLBURDT RESIDENCE ,Chenango,  GREENE ,  582 FOSTER HILL RD , 
3122,1700599,4/19/2017,POND - # 057386 ,Suffolk,  OAKDALE ,  282 SHORE DRIVE , 
3123,1700600,4/19/2017,RESIDENTIAL - UST ,Westchester,  YORKTOWN ,  2602 RIDGE ST , 
3124,1700601,4/19/2017,POLE TOP 175/762 ,Ulster,  SHAWANGUNK ,  3679 ROUTE 52 , 
3125,1700602,4/19/2017,HAWK DRILLING ,Saratoga,  Ballston Spa ,  354 Stone Church Rd , 
3126,1700604,4/19/2017,MANURE TRUCK ROLLOVER ,Chautauqua,  STOCKTON ,  ROUTE 380 AT CUMMINGS RD , 
3127,1700603,4/19/2017,BEDFORD PD ,Westchester,  BEDFORD HILLS ,  307 BEDFORD RD , 
3128,1700605,4/19/2017,COSTER RES ,Dutchess,  HOPEWELL JUNCTION ,  147 PINE RIDGE DRIVE , 
3129,1700606,4/19/2017,FORT DRUM ,Jefferson,  LERAY ,  BLDG 10265 IRAQI FREEDOM RD , 
3130,1700607,4/19/2017,ROADWAY ,Putnam,  SOUTHEAST ,  1037 ROUTE 22 , 
3131,1700608,4/19/2017,PRIVATE RESD ,Richmond,  STATEN ISLAND ,  77 CIRCLE RD , 
3132,1700609,4/19/2017,VILLAGE OF HAMBURG GARAGE ,Erie,  VILLAGE OF HAMBURG ,  199 BUFFALO ST , 
3133,1700610,4/19/2017,SWARTZ RESIDENCE ,Nassau,  MASSAPEQUA ,  180 MASSAPEQUA AVENUE , 
3134,1700611,4/19/2017,SYOSSET TRAIN STATION ,Nassau,  SYOSSET ,  JACKSON AVENUE , 
3135,1700612,4/19/2017,ROADWAY ,Putnam,  KENT ,  49 NIMHAM RD , 
3136,1700613,4/19/2017,CENTER WIND FARM ,Madison,  CAZENOVIA ,  5508 BELLINGER RD , 
3137,1700615,4/19/2017,MOMENTIVE ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
3138,1700616,4/19/2017,MIXED USE ,New York,  NEW YORK ,  347 CONVENT AVE , 
3139,1700617,4/19/2017,UNKNOWN ,Nassau,  ATLANTIC BEACH ,  1700 PARK STREET , 
3140,1700618,4/19/2017,NYSEG ,Greene,  PRATTSVILLE ,  5429 WASHINGTON ST , 
3141,1700619,4/19/2017,POLE 65-2 ,Allegany,  SCIO ,  2613 NICE CREEK RD , 
3142,1700620,4/19/2017,TRANSFORMER/SUBSTATION ,Westchester,  CORTLANDT ,  105 OREGON RD , 
3143,1700621,4/20/2017,ON PROPERTY ,Sullivan,  ELDRED ,  555 RT 55 , 
3144,1700622,4/20/2017,HOME ,Sullivan,  LIBERTY ,  5404 ROUTE 55 , 
3145,1700623,4/20/2017,1/4 MILE FROM INTESECTION OF RT34 AND TUPPER RD ,Cayuga,  GENOA ,  ON TUPPER ROAD , 
3146,1700624,4/20/2017,SIDEWALK IN FRONT OF BUILDING ,New York,  MANHATTEN ,  136 MADISON AVE , 
3147,1700625,4/20/2017,FORT DRUM ,Jefferson,  LERAY ,  BUILDING 2640 , 
3148,1700626,4/20/2017,TANK TEST FAILURE ,New York,  MANHATTAN ,  560 WEST 126TH ST , 
3149,1700627,4/20/2017,EAST END EYE CARE ,Suffolk,  RIDGE ,  669 WHISKEY ROAD , 
3150,1700628,4/20/2017,CIENAVA - UST ,Westchester,  NEW ROCHELLE ,  166 FOREST AVE , 
3151,1700629,4/20/2017,OSWEGO RIVER ,Oswego,  OSWEGO ,  411 WEST FIRST ST , 
3152,1700631,4/20/2017,OSWEGO RIVER ,Oswego,  OSWEGO ,  411 WEST FIRST ST , 
3153,1700630,4/20/2017,POLE TOP 1420R ,Erie,  BUFFALO ,  1430 MAIN ST , 
3154,1700632,4/20/2017,STREET ,New York,  MANHATTAN ,  115 E 77TH ST , 
3155,1700633,4/20/2017,INSIDE UNDER CONCRETE ,Erie,  BUFFALO ,  370-380 NIAGARA ST , 
3156,1700634,4/20/2017,SEAMANS CREEK ,Nassau,  SEAFORD ,  OCEAN AVE , 
3157,1700636,4/20/2017,SEAMANS CREEK ,Nassau,  SEAFORD ,  OCEAN AVENUE , 
3158,1700635,4/20/2017,RIENZI - UST ,Westchester,  AMAWALK ,  13 AMAWALK AVE , 
3159,1700637,4/20/2017,VANCE RESIDENCE ,Nassau,  HEMPSTEAD ,  120 MILBURN AVENUE , 
3160,1700638,4/20/2017,RESIDENCE ,Erie,  CHEEKTOWAGA ,  37 WING COURT , 
3161,1700641,4/20/2017,RESIDENCE ,Erie,  CHEEKTOWAGA ,  37 WING COURT , 
3162,1700639,4/20/2017,HALLADAY - UST ,Westchester,  SCARSDALE ,  4 SOUTHWOODS LANE , 
3163,1700640,4/20/2017,BARN ,Saratoga,  GANSEVOORT ,  7 PETTIS RD , 
3164,1700642,4/20/2017,CAMPUS - LOWER ,Delaware,  DELHI ,  1020 ARBOR HILL RD , 
3165,1700643,4/20/2017,STEWARTS SHOP 103 ,Essex,  PORT HENRY ,  4300 MAIN STREET , 
3166,1700646,4/20/2017,AT INTERSECTION - MVA MULTIPLE VEHICLE ,Oneida,  NEW HARTFORD ,  ROUTE 12 NORTH AND WILBER RD , 
3167,1700644,4/20/2017,ABANDONED BUILDING ,Suffolk,  KINGS PARK ,  735 EAST MAIN STREET , 
3168,1700645,4/20/2017,SCHOLNICK RESIDENCE ,Suffolk,  NESCONSET ,  11 YARMOUTH LANE , 
3169,1700648,4/20/2017,SCHOLNICK RESIDENCE ,Suffolk,  NESCONSET ,  11 YARMOUTH LANE , 
3170,1700647,4/20/2017,TOWN OF ISLIP BOAT RAMP ,Suffolk,  ISLIP ,  MAPLE AVE DOCK , 
3171,1700649,4/20/2017,START - CO. RD. WALWORTH MARION- TO ST. RTE 21 ,Wayne,  WALWORTH - WALCOTT ,  STATE RTE 104 , 
3172,1700650,4/20/2017,AVENUE A SUBSTATION ,New York,  MANHATTAN ,  502 EAST 6TH ST , 
3173,1700651,4/20/2017,FLYING J TRUCK STOP ,Genesee,  PEMBROOK ,  8484 ALEGHENEY ROAD , 
3174,1700652,4/20/2017,TOP SOIL SCHEDDING ; MINING FACILITY ,Erie,  LANCASTER ,  31 PEPPERMINT RD , 
3175,1700653,4/20/2017,STEWARTS ,Ulster,  PORT EWEN ,  197 BROADWAY , 
3176,1700654,4/20/2017,YORK RESIDNCE ,Suffolk,  NESCONSET ,  206 ALEXANDER AVENUE , 
3177,1700655,4/21/2017,VAULT 113 ,Erie,  BUFFALO ,  113 LYNDON AVE , 
3178,1700656,4/21/2017,REAL ESTATE - TTF ,Westchester,  SCARSDALE ,  30 SWARTHMORE RD , 
3179,1700657,4/21/2017,CAREMONT MEDICAL GROUP ,Westchester,  YORKTOWN ,  1940 COMMERCE ST SUITE 201 , 
3180,1700659,4/21/2017,MERCURY ,Westchester,  YORKTOWN ,  1940 COMMERCE ST SUITE 201 , 
3181,1700658,4/21/2017,DRIVEWAY ,Richmond,  STATEN ISLAND ,  1270 VICTORY BLVD , 
3182,1700660,4/21/2017,ROAD CONSTRUCTION SITE ,Kings,  BROOKLYN ,  I-278 AT KOSCIUSZKO BRIDGE , 
3183,1700661,4/21/2017,PLANT ROADWAY ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
3184,1700662,4/21/2017,IN STREET ,Richmond,  STATEN ISLAND ,  343 TAYLOR ST , 
3185,1700663,4/21/2017,BUSINESS - MCGUIRE CATALAC ,Tompkins,  LANSING ,  35 CINEMA DR , 
3186,1700664,4/21/2017,IN STREET ,Erie,  BUFFALO ,  HERKIMER ST AND POTOMEC AVE , 
3187,1700665,4/21/2017,ODELL - UST ,Rockland,  TOMKINS COVE ,  14 FAIRVIEW DR , 
3188,1700667,4/21/2017,ODELL UST ,Rockland,  TOMKINS COVE ,  14 FAIRVIEW DR , 
3189,1700666,4/21/2017,LAKE PEEKSKILL ,Putnam,  LAKE PEEKSKILL ,  21 POINT DRIVE SOUTH , 
3190,1700668,4/21/2017,SUNKEN VESSEL/WATERLOO CANAL ,Seneca,  WATERLOO ,  984 WATERLOO-GENEVA ROAD , 
3191,1700669,4/21/2017,CAYUDUTTA CREEK ,Fulton,  GLOVERSVILLE ,  CAYUDUTTA CREEK , 
3192,1700670,4/21/2017,KEYSTONE MILLS LLC ,Seneca,  ROMULUS ,  1975 ROUTE 336 , 
3193,1700671,4/21/2017,ROADWAY ,New York,  BROOKLYN ,  RENSEN FLATLANDS , 
3194,1700672,4/21/2017,PAD MOUNT 59419/48736 ,Orange,  FORT MONGOMERY ,  23 FAWNWOOD DRIVE , 
3195,1700673,4/21/2017,ROADWAY ,New York,  NEW YORK ,  ESSEX STREET AND FLAT LAND , 
3196,1700674,4/21/2017,MOUNT VERNON DPW ,Westchester,  MOUNT VERNON ,  33 CANAL ST , 
3197,1700675,4/21/2017,NICOLELLI - UST ,Westchester,  ARMONK ,  25 BYRAM LAKE ROAD , 
3198,1700676,4/21/2017,BQE ,Kings,  BROOKLYN ,  EXIT 26 - HAMILTON BLVD , 
3199,1700677,4/21/2017,ANOPLATE BOX TRUCK STRUCK FIRE HYDRANT ,Broome,  BINGHAMTON ,  NORTHEAST CORNER OF JARVIS AND CLINTON , 
3200,1700678,4/21/2017,ON PROPERTY ,Clinton,  ROUSESPOINT ,  91 CHAMPLAIN ST , 
3201,1700679,4/21/2017,BOGOSEL PROPERTY ,Greene,  PRATTSVILLE ,  365 MULLER RD , 
3202,1700682,4/21/2017,FORMER MOTOR FREIGHT BUILDING ,Erie,  BUFFALO ,  327 HOWARD ST. , 
3203,1700680,4/21/2017,ALCOA WEST - AREA 3 ,St Lawrence,  MASSENA ,  1814 STATE HIGHWAY 131 , 
3204,1700681,4/21/2017,IN STREET ,Monroe,  WEBSTER ,  APPIAN DRIVE , 
3205,1700683,4/21/2017,WELL PAD ,Cattaraugus,  ALLEGANY ,  CHIPMUNK ROAD , 
3206,1700684,4/21/2017,PUTNAM COUNTY DMV ,Putnam,  SOUTHEAST ,  1 GENEVA RD , 
3207,1700685,4/21/2017,BLAU RESIDENCE ,Nassau,  MERRICK ,  1825 JAMES STREET , 
3208,1700686,4/21/2017,AT INTERSECTION ,New York,  MANHATTAN ,  123RD ST AND 5TH AVE , 
3209,1700687,4/21/2017,ZUBRADT RESIDENCE ,Putnam,  PUTNAM VALLEY ,  28 QUINCY RD , 
3210,1700723,4/21/2017,OROWOC CREEK ,Suffolk,  BAY SHORE ,  DEGNON BLVD , 
3211,1700689,4/21/2017,6323 WATER STREET ,Cayuga,  CAYUGA ,  6323 WATER STREET , 
3212,1700688,4/21/2017,SHELL STATION ,Westchester,  ELMSFORD ,  58 N SAW MILL RIVER RD , 
3213,1700690,4/21/2017,IFO 2 MASON ST ,Suffolk,  YAPHANK ,  MASON ST OFF OF YAPHANK AVE , 
3214,1700691,4/21/2017,RESIDENCE ,Suffolk,  LINDENHURST ,  765 JACKSON AVENUE , 
3215,1700692,4/21/2017,COMMERCIAL ,Queens,  QUEEN ,  METROPOLITAN AVE WOODWARD , 
3216,1700693,4/21/2017,ON ROADWAY IFO USMC RESERVES ,Onondaga,  SALINA ,  1099 EAST MALLOY RD , 
3217,1700694,4/21/2017,SEQUOIT KNOLL GOLF COURSE ,Oneida,  PARIS ,  9807 FAIRWAY LANE , 
3218,1700695,4/22/2017,HUDSON RIVER ,Rockland,  NYACK ,  RIVER RD , 
3219,1700696,4/22/2017,FEEDER CANAL ,Warren,  GLENS FALLS ,  313 WARREN ST , 
3220,1700697,4/22/2017,MOHAN - UST ,Westchester,  YORKTOWN ,  850 SHEPARD COURT , 
3221,1700698,4/22/2017,STOWE - LINE LEAK ,Westchester,  NEW ROCHELLE ,  90 CARLTON ROAD , 
3222,1700699,4/22/2017,SIDE OF ROAD ,Queens,  QUEENS ,  87TH AVE AND 235TH COURT , 
3223,1700700,4/22/2017,VINCITORE'S PIANOS ,Dutchess,  POUGHKEEPSIE ,  748 MAIN ST , 
3224,1700701,4/22/2017,RESIDENCE ,Suffolk,  WATER MILL ,  334 COBB RD , 
3225,1700702,4/22/2017,LINDENHURST OUTBOARD ,Suffolk,  LINDENHURST ,  305 MONTAUK HWY , 
3226,1700703,4/22/2017,LARRY BLEIER RESIDENCE ,Broome,  VESTAL ,  3909 FULLER HOLLOW RD , 
3227,1700704,4/22/2017,MANSION MARINA ,Richmond,  ISTATEN ISLAND ,  BUFFALO ST AND HYLAN BLVD , 
3228,1700705,4/22/2017,CREEK ,Westchester,  PORT CHESTER ,  HASECO AVE & GLENN AVE , 
3229,1700706,4/22/2017,RESIDENTIAL ,Kings,  BROOKLYN ,  8533 COVENTRY RD , 
3230,1700707,4/23/2017,NORTH OF INTERSECTION ,Oswego,  HANNIBAL ,  66 RD AND MARTVILLE RD , 
3231,1700708,4/23/2017,CON ED POLE #28639 ,Queens,  QUEENS ,  114-05 107TH AVE , 
3232,1700709,4/23/2017,RESIDENCE ,Richmond,  STATEN ISLAND ,  687 TOMKINS AVE , 
3233,1700710,4/23/2017,PARISH ROAD PLANE CRASH ,Seneca,  OVID ,  PARISH ROAD AND SOUTH TOWN BUIDING ROAD , 
