,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
6385,2100435,4/15/2021,PAVEMENT ,Orange,  DEERPARK ,  560 ST RT 97 , 
6386,2100436,4/15/2021,NATIONAL GRID ,Erie,  BUFFALO ,  72 ERNST AVENUE , 
6387,2100437,4/15/2021,CASELLA ,Essex,  RAY BROOK ,  1134 RT 86 , 
6388,2100438,4/15/2021,REISDENTIAL ,Orange,  CHESTER ,  38 AYR RD , 
6389,2100439,4/15/2021,HYDRAULICOIL_FERGUSON ,Tompkins,  DRYDEN ,  432 FERGUSON ROAD , 
6390,2100440,4/15/2021,CONCRETE AND SOIL ,Ontario,  GENEVA ,  300 FORGE AVE , 
6391,2100441,4/15/2021,RESIDENTIAL STREET ,Richmond,  STATEN ISLAND ,  753 WOOLLEY AVENUE , 
6392,2100442,4/15/2021,COMMERCIAL ,Erie,  BUFFALO ,  MEMORIAL DRIVE , 
6393,2100443,4/15/2021,COMMERCIAL ,Erie,  CHEEKTOWAGA ,  4401 UNION ROAD , 
6394,2100444,4/15/2021,PAVEMENT ,Erie,  BUFFALO ,  GOV C AND D LOT , 
6395,2100445,4/15/2021,FASTRAC ,Monroe,  PENFIELD ,  2500 BROWNCROFT BLVD , 
6396,2100446,4/15/2021,RESIDENTIAL ,Orange,  NEWBURGH ,  233 CARTER AVE , 
6397,2100447,4/15/2021,7-ELEVEN STORE 18249 ,Dutchess,  POUGHKEEPSIE ,  266 HOOKER AVE , 
6398,2100448,4/15/2021,FORT DRUM ,Jefferson,  LERAY ,  MAIN TANK TRAIL , 
6399,2100449,4/15/2021,NATIONAL GRID - 8236 ROUTE 11 ,Onondaga,  CICERO ,  8236 ROUTE 11 , 
6400,2100450,4/15/2021,SPEEDWAY ,Monroe,  ROCHESTER ,  1849 EAST AVE , 
6401,2100451,4/15/2021,UPPER ORATAM LAKE ,Rockland,  AIRMONT ,  ORATAM ROAD , 
6402,2100452,4/15/2021,TRANSFORMER ,Genesee,  PAVILION ,  7022 BIG TREE RD , 
6403,2100454,4/15/2021,DRUMS ,Clinton,  PLATTSBURGH ,  271 RUGAR STREET , 
6404,2100453,4/15/2021,MIALE RESIDENCE ,Suffolk,  HAMPTON BAYS ,  1 CAROLS WAY , 
6405,2100462,4/15/2021,EAST RIVER ,Kings,  BROOKLYN ,  WALLABOUT CHANNEL , 
6406,2100456,4/15/2021,TANK 7 TTF ,Westchester,  PEEKSKILL ,  5 ROLLING WAY , 
6407,2100457,4/15/2021,NORLITE ,Albany,  COHOES ,  628 SARATGOA ST , 
6408,2100458,4/15/2021,AMPHENOL-IPC; MARC WETSIG; JEFF KNIGHT; JIM KOLBACH ,Broome,  ENDICOTT ,  20 VALLEY STREET , 
6409,2100459,4/15/2021,CON ED ,New York,  NEW YORK ,  19TH E 45TH ST , 
6410,2100460,4/15/2021,MEADOW POND SCHOOL ,Westchester,  SOUTH SALEM ,  185 SMITH RIDGE ROAD , 
6411,2100461,4/15/2021,PEQUENAKONCK ELEMENTARY SCHOOL ,Westchester,  NORTH SALEM ,  173 JUNE ROAD , 
6412,2100463,4/15/2021,REGENERON CAMPUS ,Rensselaer,  EAST GREENBUSH ,  26 TECH VALLEY DR , 
6413,2100464,4/15/2021,SI GROUP ,Schenectady,  ROTTERDAM JUNCTION ,  1000 MAIN ST/RT 5S , 
6414,2100465,4/15/2021,SHEEN ON HUTCHINSON RIVER ,Westchester,  MOUNT VERNON ,  NEAR 811 SOUTH FULTON AVE , 
6415,2100466,4/15/2021,CLARKE - UST ,Westchester,  CROTON ON HUDSON ,  109 SOUTH MOUNT AIRY RD , 
6416,2100467,4/15/2021,HANNAFORD ,Albany,  LATHAM ,  579 TROY SCHENECTADY RD , 
6417,2100468,4/15/2021,OIL IN GRASS ,Onondaga,  SYRACUSE ,  NEAR 137 CONSTELLATION WAY N , 
6418,2100469,4/15/2021,MVA OAKLEY TRUCKING ,Jefferson,  PHILADELPHIA ,  IFO 32925 US RT 11 , 
6419,2100470,4/15/2021,CUMBERLAND FARMS ,Montgomery,  FONDA ,  29 WEST MAIN ST , 
6420,2100471,4/15/2021,VEHICLE IN CANAL ,Washington,  HUDSON FALLS ,  BURGOYNE AVE AT JONES AVE , 
6421,2100472,4/16/2021,WATER ,Fulton,  CAROGA LAKE ,  CAROGA LAKE SHORE ROAD NEAR CAROGA MARINA SIDE RT1 , 
6422,2100473,4/16/2021,SEASONAL STREAM ,Rockland,  MONTEBELLO ,  265 SPOOK ROCK RD , 
6423,2100474,4/16/2021,RESIDENTIAL LINE LEAK ,Westchester,  RYE ,  45 OSBORN ROAD , 
6424,2100475,4/16/2021,GREAT SOUTH BAY ,Suffolk,  BABYLON ,  62 ROBBINS AVE , 
6425,2100478,4/16/2021,UPSTONE MATERIALS ,Clinton,  PLATTSBURGH ,  111 QUARRY ROAD , 
6426,2100476,4/16/2021,DRUM RUN ,Kings,  BROOKLYN ,  303 EAST 98TH ST , 
6427,2100477,4/16/2021,CONSTRUCTION SITE ,Queens,  QUEENS ,  10502 QUEENS BLVD , 
6428,2100479,4/16/2021,RESIDENTIAL ,Oswego,  CONSTANTIA ,  153 AURINGER RD , 
6429,2100480,4/16/2021,WEST ROCK SOLVAY ,Onondaga,  SYRACUSE ,  53 INDUSTRIAL DR , 
6430,2100481,4/16/2021,NANO2_XPO ,Broome,  BINGHAMTON ,  163 CORPORATE DRIVE , 
6431,2100483,4/16/2021,DRAIN ,Orange,  WARWICK ,  16 ELM ST , 
6432,2100484,4/16/2021,HALLAK RESIDENCE ,Nassau,  GLEN COVE ,  36 WESTLAND DR , 
6433,2100485,4/16/2021,LOGLIO RESIDENCE ,Greene,  ATHENS ,  2448 SLEEPY HOLLOW ROAD , 
6434,2100486,4/16/2021,COMMERCIAL ,New York,  MANHATTAN ,  26 FEDERAL PLAZA , 
6435,2100487,4/16/2021,PBS #7-059323 ,Onondaga,  LIVERPOOL ,  301 COMMERCE BLVD , 
6436,2100488,4/16/2021,WINHAM PROPERTIES ,Greene,  COXSACKIE ,  67 - 69 MANSION ST , 
6437,2100489,4/16/2021,PITOCCO RESIDENTIAL ,Westchester,  RYE BROOK ,  283 NORTH RIDGE ST , 
6438,2100492,4/16/2021,RED CREEK CENTRAL SCHOOL ,Wayne,  RED CREEK ,  6799 CHURCH STREET , 
6439,2100490,4/16/2021,PILOT - DIESEL OVERFILL ,Genesee,  PEMBROKE ,  8484 ALLEGHANY RD , 
6440,2100491,4/16/2021,SHENE RESIDENCE ,Suffolk,  SOUTHAMPTON ,  33 LOCUST AVE , 
6441,2100493,4/16/2021,SNELL LOCK ,St Lawrence,  MASSENA ,  145 SNELL LOCK RD , 
6442,2100494,4/16/2021,GLOBAL FOUNDERIES ,Saratoga,  MALTA ,  400 STONE BREAK RD EXT , 
6443,2100495,4/16/2021,CONEY ISLAND WWTP ,Kings,  BROOKLYN ,  2591 KNAPP ST , 
6444,2100496,4/16/2021,SPRING LAKE PARK; LOSS TO ROADWAY ,Monroe,  PERINTON ,  99 WHITNEY RD JUST SOUTH OF E. LINDEN AVE , 
6445,2100497,4/16/2021,VACANT LOT ,Nassau,  MANORHAVEN ,  22 SAGAMORE HILL DR , 
6446,2100498,4/16/2021,IFO ,Kings,  BROOKLYN ,  185 WALLABOUT ST , 
6447,2100499,4/17/2021,CUMBERLAND FARMS #3172 ,Dutchess,  AMENIA ,  3333 & 3339 RTE. 343 , 
6448,2100500,4/17/2021,OLESEN RESIDENCE ,Nassau,  GLEN COVE ,  110 WALNUT RD , 
6449,2100501,4/17/2021,CENTER MEDIAM ,Oswego,  SANDY CREEK ,  INTERS OF 81 NORTH AND MILE MARKER 128.7 , 
6450,2100502,4/17/2021,ROADWAY ,Cattaraugus,  KILL BUCK ,  6731 RT 417 , 
6451,2100503,4/17/2021,LANE - LINE LEAK ,Westchester,  YORKTOWN ,  1380 HUNTERBROOK RD , 
6452,2100504,4/17/2021,CHERRY VALLEY CREEK ,Otsego,  MILLFORD ,  248 STATE HIGHWAY 166 , 
6453,2100505,4/17/2021,COMMERICAL ,New York,  MANHATTAN ,  701 EAST 14TH ST , 
6454,2100506,4/17/2021,AUTO LEAK AT DEL LAGO CASINO ,Seneca,  TYRE ,  1133 NY RT 414 , 
6455,2100507,4/17/2021,SAUSNER PROPERTY ,Broome,  DEPOSIT ,  640 RIVER RD , 
6456,2100508,4/17/2021,DELAWARE RIVER ,Broome,  DEPOSIT ,  640 RIVER RD , 
6457,2100509,4/17/2021,AIR ,Rensselaer,  AVERILL ,  INTERSECTION OF LYNN RD AND HOLSER RD , 
6458,2100510,4/17/2021,CUSTOMER OWNED SUBSTATION ,Schoharie,  HOWECAVES ,  CAVERNS RD , 
6459,2100511,4/17/2021,NYSEG ,Clinton,  MOORES ,  99 MILLER RD , 
6460,2100512,4/17/2021,RESIDENCE ,Sullivan,  BLOOMINGBURG ,  609 ROOSA GAP RD , 
6461,2100513,4/17/2021,ROADWAY ,Kings,  BROOKLYN ,  227 SMITH STREET , 
6462,2100514,4/17/2021,RAILROAD ,Queens,  QUEENS ,  BETWEEN PENN STATION AND SUNNY SIDE NY , 
6463,2100515,4/18/2021,MVA-EAST SIDE DITCH ,Cortland,  VIRGIL ,  I-81 AT MM 42.5 NB , 
6464,2100516,4/18/2021,CONTRERAS PROPERTY ,Greene,  FREEHOLD ,  631 PLATTEKILL RD , 
6465,2100517,4/18/2021,MACK RESIDENCE ,Nassau,  MERRICK ,  1396 NOEL COURT , 
6466,2100533,4/18/2021,WOODCLEFT CANAL ,Nassau,  FREEPORT ,  85 WOODCLEFT AVE , 
6467,2100518,4/18/2021,STREET ,Bronx,  BRONX ,  845 EAST 155TH ST , 
6468,2100519,4/18/2021,DEBONIS RESIDENCE ,Rensselaer,  RENSSELAER ,  7 ORCHARD ST , 
6469,2100520,4/18/2021,TRANSFORMER - POLE ,Niagara,  LOCKPORT ,  267 PINE ST , 
6470,2100521,4/18/2021,ON ROAD ,Chenango,  MOUNT UPTON ,  BETWEEN 598 & 632 PHILLIPS-ODELL ROAD , 
6471,2100522,4/18/2021,DITCH ,Chenango,  NORWICH ,  NYS RT. 23 AT EDGEWOOD DR. , 
6472,2100523,4/18/2021,PELUSO RESIDENCE ,Suffolk,  MASTIC BEACH ,  91 LAURELTON DRIVE , 
6473,2100524,4/19/2021,SZAROWSKI RESIDENCE ,Greene,  CATSKILL ,  2676 OLD KINGS RD , 
6474,2100525,4/19/2021,NYSEG PADMOUNT TRANSFORMER AT PARK ,Ontario,  GENEVA ,  35 LAKE FRONT DRIVE , 
6475,2100526,4/19/2021,RESIDENCE ,Suffolk,  PATCHOGUE ,  69 SWEZEY ST , 
6476,2100527,4/19/2021,COMMERCIAL ,New York,  MANHATTAN ,  156 5TH AVE , 
6477,2100528,4/19/2021,TILCON RUNOFF ,Rockland,  NYACK ,  CRUSHER ROAD , 
6478,2100529,4/19/2021,COMMERCIAL ,New York,  MANHATTAN ,  3 WEST 20TH ST , 
6479,2100530,4/19/2021,RG&E HYDRAULIC LINE ,Monroe,  CHILI ,  MILEWOOD ROAD NEAR POST 17 , 
6480,2100531,4/19/2021,SEWER BEING DUMPED IN ROAD GUTTER ,Broome,  BINGHAMTON ,  186 OAK ST , 
6481,2100532,4/19/2021,RESIDENCE ,Suffolk,  EAST NORTHPORT ,  41 EASTOVER DR , 
6482,2100534,4/19/2021,GROUND ,Schoharie,  MIDDLEBURGH ,  4949 & 4925 STATE ROUTE 30 , 
6483,2100535,4/19/2021,PAVEMENT ,Niagara,  NIAGARA FALLS ,  3125 HIGHLAND AVE , 
6484,2100536,4/19/2021,TRANSFORMER ,Orange,  HIGHLAND MILLS ,  22 CASTLETON DR , 
6485,2100537,4/19/2021,COMPARETTO - UST ,Westchester,  GRANITE SPRINGS ,  54 GRANITE SPRINGS ROAD , 
6486,2100538,4/19/2021,TM6136 &SERVICE BOX 33148 ,Queens,  QUEENS ,  231ST ST 24FT NORTH OF 131 AVE , 
6487,2100539,4/19/2021,WATERVLEIT ARSENAL ,Albany,  WATERVLIET ,  1 BUFFINGTON ST , 
6488,2100540,4/19/2021,RESIDENTIAL ,Orange,  MOUNT HOPE ,  928 GUYMARD TURNPIKE , 
6489,2100541,4/19/2021,PSEG YARD ,Nassau,  HICKSVILLE ,  175 EAST OLD COUNTRY RD , 
6490,2100542,4/19/2021,O'HALLORAN - UST ,Westchester,  PELHAM ,  333 9TH AVE , 
6491,2100544,4/19/2021,COMMERCIAL CON ED ,Kings,  BROOKLYN ,  134 STOCKTON STREET , 
6492,2100543,4/19/2021,COMMERCIAL ,Suffolk,  AMITYVILLE ,  403 BROADWAY , 
6493,2100545,4/19/2021,MANURE - SHERWOOD RD AND BLACK ST ,Cayuga,  SCIPIO ,  SHERWOOD RD AND BLACK ST , 
6494,2100546,4/19/2021,CAPRAIS - UST ,Westchester,  SCARSDALE ,  22 GORHAM ROAD , 
6495,2100547,4/19/2021,STEWARTS ,Albany,  GUILDERLAND ,  1979 WESTERN AVE , 
6496,2100548,4/19/2021,GARBAGE TRUCK ,Ulster,  PORT EWEN ,  202 BOWNE ST , 
6497,2100550,4/19/2021,LSM ,Queens,  JAMAICA ,  155-11 LIBERTY AVE , 
6498,2100549,4/19/2021,TRANSFORMER ,Sullivan,  BLOOMINGBURG ,  28 DOGWOOD LOOP , 
6499,2100551,4/19/2021,GROUND ,Nassau,  BAYVILLE ,  16 2ND AVENUE , 
6500,2100552,4/19/2021,COMMERCIAL ,Queens,  JAMAICA ,  155-11 LIBERTY AVE , 
6501,2100554,4/19/2021,COMMERCIAL ,Montgomery,  AMSTERDAM ,  1881 ROUTE 5S , 
6502,2100555,4/19/2021,CONCRETE ,Monroe,  SCOTSVILLE ,  69 ROCHESTER ROAD , 
6503,2100556,4/19/2021,TRUCK HYDRAULICS ,Jefferson,  ALEXANDRIA BAY ,  46731 US I81 , 
6504,2100557,4/19/2021,UNKNOWN ,Suffolk,  AMITYVILLE ,  344 MERRICK ROAD , 
6505,2100559,4/19/2021,NELSON TREE SERVICE ,Rensselaer,  EAST GREENBUSH ,  59 BLOOMINGDALE AVE , 
6506,2100558,4/19/2021,TRANSFORMER ,Westchester,  NORTH SALEM ,  406 HAWLEY ROAD , 
6507,2100560,4/19/2021,TALMADGE PARK ,Saratoga,  mechanicville ,  park place , 
6508,2100561,4/19/2021,RESIDENTIAL - UST ,Westchester,  NEW ROCHELLE ,  144 MEADOW LANE , 
6509,2100562,4/19/2021,INDUSTRIAL ,Saratoga,  waterford ,  260 HUDSON RIVER ROAD , 
6510,2100563,4/19/2021,RESIDENTIAL INDOOR AST ,Westchester,  YORKTOWN ,  2598 MERCER CT , 
6511,2100564,4/19/2021,DOETSCH FAMILY LLC ,Sullivan,  CALLICOON ,  8 HOSPITAL RD , 
6512,2100565,4/19/2021,NETHERLAND GARDENS ,Bronx,  ROSEDALE ,  5640 NETHERLAND AVE , 
6513,2100553,4/19/2021,TEST ,Cortland,  TEST ,  TEST , 
6514,2100566,4/19/2021,DIFFERENT TEST ,Cortland,  TEST ,  TEST , 
6515,2100567,4/19/2021,MOHAWK HUDSON LAND CONSERVANCY ,Albany,  ALTAMONT ,  816 BOZENKILL RD , 
6516,2100569,4/19/2021,ROADWAY ,Suffolk,  SOUTHAMPTON ,  SPEONK RIVERHEAD RD / SUNRISE HIGHWAY , 
6517,2100570,4/19/2021,TEST5 ,Albany,  ALBANY ,  625 BROADWAY , 
6518,2100571,4/19/2021,ROADWAY ,Suffolk,  SPEONK ,  1448 SPEONK RIVERHEAD ROAD , 
6519,2100572,4/19/2021,DRUM RUN ,Kings,  BROOKLYN ,  505 MESEROLE STREET , 
6520,2100573,4/19/2021,FARM FIELD ,Cayuga,  GENOA ,  GULTON FARM - GUNN ROAD , 
6521,2100574,4/19/2021,RESIDENTIAL ,Rockland,  SUFFERN ,  21A SOUTH AIRMONT , 
6522,2100575,4/19/2021,VALVOLINE ,Westchester,  MOUNT KISCO ,  242 MAIN ST , 
6523,2100576,4/20/2021,TERM 4 HARDSTAND 87 ,Queens,  JAMAICA ,  JFK , 
6524,2100577,4/20/2021,ROADWAY ,Suffolk,  BROOKHAVEN ,  EB SUNRISE HIGHWAY EAST OF EXIT 57 , 
6525,2100578,4/20/2021,COMMERCIAL - AMERICAN TOWER ,Fulton,  AMSTERDAM ,  4651 ST HWY 30 , 
6526,2100579,4/20/2021,RESIDENCE ,Saratoga,  REXFORD ,  207 SUGAR HILL RD , 
6527,2100580,4/20/2021,ROLLOVER_CRYSTALDR ,Tompkins,  DRYDEN ,  42.474941; -76.296800 , 
6528,2100581,4/20/2021,BROOKFIELD HYDRO HERRINGS ,Jefferson,  HERRINGS ,  36152 STATE ROUTE 3 , 
6529,2100582,4/20/2021,RESIDENCE ,Nassau,  MASSAPEQUA ,  298 PITTSBURGH AVE , 
6530,2100583,4/20/2021,RESIDENTIAL ,Saratoga,  clifton Park ,  sylvan lane/elm place , 
6531,2100584,4/20/2021,TANK TRUCK DOME ,Westchester,  VALHALLA ,  9 RUTLEDGE RD , 
6532,2100585,4/20/2021,NATIONAL GRID ,Columbia,  HUDSON ,  440 ROUTE 66 , 
6533,2100586,4/20/2021,CONTAINMENT ,Erie,  ORCHARD PARK ,  3856 SOUTH WESTERN BLVD , 
6534,2100587,4/20/2021,WESTCHESTER AIRPORT ,Westchester,  WHITE PLAINS ,  TOWER RD , 
6535,2100588,4/20/2021,PAVEMENT ,Suffolk,  MOUNT SINAI ,  RTE 25A/MOUNT SINAI , 
6536,2100589,4/20/2021,DRUM RUN ,Kings,  BROOKLYN ,  126 LIBERTY AVE , 
6537,2100590,4/20/2021,RESIDENTIAL ,Rockland,  NEW CITY ,  4 COBH COURT , 
6538,2100591,4/20/2021,ROADWAY ,New York,  MANHATTAN ,  6TH AVE AT 36 ST , 
6539,2100592,4/20/2021,OIL LEASE--WELL ,Cattaraugus,  CARROLTON ,  END OF LEONARD RUN , 
6540,2100593,4/20/2021,RESIDENTIAL ,Suffolk,  SAG HARBOR ,  28 SYLVAN LANE , 
6541,2100594,4/20/2021,FITNESS CENTER ,Suffolk,  SOUTHAMPTON ,  60 WINDMILL LANE , 
6542,2100595,4/20/2021,RESIDENTIAL ,Orange,  CHESTER ,  171 GIBSON HILL ROAD , 
6543,2100596,4/20/2021,SOIL ,Orange,  NEW HAMPTON ,  51 GREEVES RD , 
6544,2100597,4/20/2021,FIREHOUSE ,Ulster,  HIGH FALLS ,  7 FIREHOUSE RD , 
6545,2100598,4/20/2021,SOIL ,Niagara,  MODEL CITY ,  1550 BALMER ROAD , 
6546,2100599,4/20/2021,COMMERCIAL ,Erie,  BUFFALO ,  144 KENSINGTON AVE , 
6547,2100600,4/20/2021,TRANSFORMER ,Westchester,  YORKTOWN HEIGHTS ,  92 MOLLY PITCHER LANE , 
6548,2100601,4/20/2021,MUNICIPAL ,Otsego,  COOPERSTOWN ,  3709 COUNTY RT 35 , 
6549,2100602,4/20/2021,ROADWAY ,Bronx,  BRONX ,  200 42ND ST/VAN CORTLAND PARK EASST , 
6550,2100603,4/20/2021,SUBURBAN DISOSALSHOPPING PLAZA (IN REAR OF BLDG) ,Monroe,  HENRIETTA ,  400 JEFFERSON AVE , 
6551,2100604,4/20/2021,ROADWAY ,Kings,  BROOKLYN ,  601 WORTMAN AVE , 
6552,2100605,4/20/2021,NATIONAL GRID POLE ,Oswego,  Fulton ,  501 County Rte 85 , 
6553,2100606,4/20/2021,POLEMOUNT TRANSFORMER ,Westchester,  MOUNT KISCO ,  MAIN ST AND LENOX PL , 
6554,2100607,4/20/2021,DANELLA POWER SERVICE ,Delaware,  WALTON ,  2101 CHAMBERLAIN BROOK RD , 
6555,2100608,4/20/2021,RESIDENTIAL ,Warren,  bolton landing ,  980 trout lake road , 
6556,2100609,4/20/2021,WILCOX RES ,Sullivan,  MAMAKATING ,  36 EAST ROAD , 
6557,2100610,4/20/2021,LS POWER ,Schenectady,  SCHENECTADY ,  90 UPPER GREGG RD , 
6558,2100611,4/20/2021,SUNOCO GAS STATION #80012585 ,Steuben,  HORNELL ,  7499 SENECA RD NORTH , 
6559,2100612,4/20/2021,BOAT LAUNCH ,Queens,  HOWARD BEACH ,  159-44 CROSS BAY BLVD , 
6560,2100613,4/20/2021,FAST TRAC GAS STATION 500266 ,Warren,  QUEENSBURY ,  208 CORINTH RD , 
6561,2100614,4/20/2021,DEGRANGE RESIDENCE ,Nassau,  LEVITTOWN ,  715 GARDINERS AVE , 
6562,2100615,4/20/2021,BUCK EYE PIPELINE AUBURN STATION ,Cayuga,  AUBURN ,  3186 GATES RD , 
6563,2100616,4/20/2021,RESIDENCE ,Suffolk,  EAST SETAUKET ,  17 HIGH GATES DRIVE , 
6564,2100617,4/20/2021,TRANSFORMER ,Dutchess,  TIVOLI ,  50 WOODS RD , 
6565,2100618,4/20/2021,COMMERCIAL ,Nassau,  INWOOD ,  180 ROGER AVE , 
6566,2100619,4/21/2021,BUS GARAGE ,Delaware,  HANCOCK ,  619 WEST MAIN STREET , 
6567,2100620,4/21/2021,COMMERCIAL ,Bronx,  BRONX ,  149 STREET/BRUCNER BLVD W , 
6568,2100621,4/21/2021,COMMERCIAL ,New York,  NEW YORK ,  26 FEDERAL PLAZA , 
6569,2100622,4/21/2021,FREEPORT INN & MARINA ,Nassau,  FREEPORT ,  445 SOUTH MAIN ST , 
6570,2100623,4/21/2021,MANHOLE ,New York,  MANHATTAN ,  CHURCH STREET/DEY STREET , 
6571,2100624,4/21/2021,RESIDENCE ,Nassau,  GLEN HEAD ,  4 HEMLOCK DRIVE , 
6572,2100625,4/21/2021,RESIDENCE ,Ulster,  LAKE KATRINE ,  41 VANETTEN LANE , 
6573,2100626,4/21/2021,1038 LEASING CORPORATION ,Clinton,  CHAMPLAIN ,  1038 ROUTE 11 , 
6574,2100627,4/21/2021,FREEPORT INN & MARINA ,Nassau,  FREEPORT ,  445 S MAIN ST , 
6575,2100628,4/21/2021,J BASS & SON ,Westchester,  MOUNT VERNON ,  9-11 CARLETON AVE , 
6576,2100631,4/21/2021,VESSEL ,Suffolk,  OLD FIELD ,  SMITHTOWN BAY , 
6577,2100629,4/21/2021,NYSEG ,Clinton,  PERU ,  556 TELEPGRAPH ROAD , 
6578,2100630,4/21/2021,COMMERCIAL ,Kings,  BROOKLYN ,  5214-5224 FOSTER AVE , 
6579,2100632,4/21/2021,MUNICIPLE PARKING LOT ,Livingston,  LIVONIA ,  5 GROVE ST , 
6580,2100633,4/21/2021,TREATMENT PLANT ,Orange,  TUXEDO ,  OLD FORGE RD/LONG MEADOW RD , 
6581,2100634,4/21/2021,RESIDENCE ,Nassau,  LEVITTOWN ,  50 CRESCENT LANE , 
6582,2100635,4/21/2021,SERVICE BOX 14066 ,Bronx,  BRONX ,  1235 TAYLOR AVE , 
6583,2100636,4/21/2021,VEHICLE ACCIDENT ,Queens,  QUEENS ,  187-07 HILLSIDE AVE , 
6584,2100637,4/21/2021,RESIDENTIAL ,Kings,  BROOKLYN ,  1151 ROGERS AVE , 
6585,2100638,4/21/2021,COMMERCIAL ,Schenectady,  SCHENDECTADY ,  850 GORDON ROAD , 
6586,2100639,4/21/2021,TRANSFORMER ,Sullivan,  MONTICELLO ,  91 NORTH RD , 
6587,2100640,4/21/2021,RESIDENCE ,Nassau,  CEDARHURST ,  308 MADISON AVE APT2 , 
6588,2100642,4/21/2021,SELKIRK YARD ,Albany,  SELKIRK ,  1 BELL CROSSING RD , 
6589,2100643,4/21/2021,ROADWAY & SHOULDER ,Livingston,  AVON ,  I-390 NORTHBOUND , 
6590,2100934,4/21/2021,HEINRICH CHEVROLET ,Niagara,  LOCKPORT ,  5775 SOUTH TRANSIT ROAD , 
6591,2100644,4/21/2021,RESIDENCE ,Orange,  CUDDEBACKVILLE ,  38 GALLEY HILL RD , 
6592,2100645,4/21/2021,INDUSTRIAL SITE ,Onondaga,  Syracuse ,  117-129 Fabius St , 
6593,2100646,4/21/2021,LONG ISLAND JEWISH VALLEY STREAM ,Nassau,  VALLEY STREAM ,  900 FRANKLIN AVE , 
6594,2100647,4/21/2021,GRID REGULATOR ,Jefferson,  WATERTOWN ,  24497 STATE ROUTE 283 , 
6595,2100648,4/21/2021,POLE 59211/41327 ,Rockland,  NEW CITY ,  37 HALL AVE , 
6596,2100649,4/21/2021,PAD MOUNT TRANSFORMER V9748 ,Westchester,  MOUNT KISCO ,  53 PARK DRIVE , 
6597,2100650,4/21/2021,UNDERGROUND TRANSFORMER ,Rockland,  STONY POINT ,  355 WILLOW GROVE RD , 
6598,2100651,4/21/2021,TOWN OF GLENVILLE ,Schenectady,  GLENVILLE ,  RT 50 AND MIRACLE LN , 
6599,2100652,4/21/2021,TRANSFORMER - POLE 2 ,Dutchess,  Amenia ,  14 Powder House Rd , 
6600,2100653,4/21/2021,COMMERCIAL BUILDING ,New York,  NEW YORK CITY ,  111 8TH AVE , 
6601,2100654,4/21/2021,SARINACCI PROPERTY ,Delaware,  MARGARETVILLE ,  60 ORCHARD STREET , 
6602,2100655,4/21/2021,AUTOBODY SHOP FIRE ,Seneca,  WATERLOO ,  363 EAST MAIN STREET , 
6603,2100656,4/21/2021,JAMES RESIDENCE ,Nassau,  ELMONT ,  2041 BYRON AVE , 
6604,2100657,4/22/2021,INSIDE BUILDING CONCRETE FLOOR ,Niagara,  NIAGARA FALLS ,  100 ENERGY BLVD , 
6605,2100658,4/22/2021,POLE #115134 PAVEMENT ,Dutchess,  WASSIAC ,  619 DEEP HOLLOW RD , 
6606,2100659,4/22/2021,SOIL AND PAVEMENT ,Dutchess,  AMINEA ,  OLD RT 22 NEAR POWDER HOUE RD , 
6607,2100660,4/22/2021,ROADWAY ,Monroe,  IRONDEQUOIT ,  1077 EMPIRE BLVD , 
6608,2100661,4/22/2021,STREAM ,Rensselaer,  RENSSELAER ,  WILLOW ST , 
6609,2100662,4/22/2021,DOT TRANSPORTATION SADDLE TANK ,Schuyler,  WATKINS GLEN ,  3580 SALT POINT ROAD , 
6610,2100663,4/22/2021,SPEEDWAY G ,Erie,  WILLIAMSVILLE ,  5300 MAIN , 
6611,2100664,4/22/2021,RESIDENTIAL ,Ulster,  KINGSTON ,  105 AMSTERDAM AVE , 
6612,2100665,4/22/2021,RESIDENCE ,Orange,  MONROE ,  56 WALTON TER , 
6613,2100666,4/22/2021,WOODLAND ESTATES ,Nassau,  BALDWIN ,  57 OAKWOOD CT , 
6614,2100667,4/22/2021,CSX RR KENWOOD STATION ,Erie,  TONANWANDA ,  300 RIVERVIEW BLVD , 
6615,2100668,4/22/2021,UNKNOWN ,Suffolk,  ROCKY POINT ,  306 SOUNDVIEW DRIVE , 
6616,2100669,4/22/2021,NATIONAL GRID ,Schenectady,  SCOTIA ,  835 SANDERS AVE , 
6617,2100680,4/22/2021,226 PORT WATSON ST ,Cortland,  CORTLAND ,  226 PORT WATSON ST , 
6618,2100670,4/22/2021,BELL - UST ,Westchester,  OSSINING ,  22 GANUNG DR , 
6619,2100671,4/22/2021,RESIDENTIAL ,Rockland,  SOUTH NYACK ,  209 SOUTH BROADWAY , 
6620,2100672,4/22/2021,SIDEWALK ,Erie,  BUFFALO ,  NEAR 117 PONTIAC , 
6621,2100681,4/22/2021,CASELLA DUMPSTER ,Livingston,  DANSVILLE ,  16 CHESTNUT STREET , 
6622,2100673,4/22/2021,CONE RESIDENCE ,Suffolk,  SMITHTOWN ,  13 CAMBRIDGE DR , 
6623,2100674,4/22/2021,RESIDENTIAL ,Ulster,  WAWARSING ,  1 OLD RT 209 , 
6624,2100675,4/22/2021,TRANSFORMER ,Orange,  MIDDLETOWN ,  32 MILLSBURG RD , 
6625,2100676,4/22/2021,KNOBLER - UST ,Westchester,  PLEASANTVILLE ,  3 BANKS HILL RD , 
