,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
6429,1811961,3/3/2019,ONEIDA LAKE ,Madison,  BRIDGEPORT ,  BETW CLEVELAND AND CICERO , 
6430,1811962,3/4/2019,CUMBERLAND FARMS 3265 ,Suffolk,  SOUTHAMPTON ,  13 COUNTY ROAD 39 , 
6431,1811963,3/4/2019,POLE 131 ,Onondaga,  TULLY ,  954 SR 11A , 
6432,1811965,3/4/2019,QUINELL RESIDENCE ,St Lawrence,  BRASHER FALLS ,  38 UNION STREET , 
6433,1811966,3/4/2019,SPEEDWAY ,Onondaga,  SYRACUSE ,  3060 COURT ST , 
6434,1811967,3/4/2019,UNKNOWN ,Nassau,  SANDS POINT ,  206 MIDDLE NECK RD , 
6435,1811968,3/4/2019,ROADWAY ,Richmond,  RICHMOND ,  125 PETER AVE , 
6436,1811969,3/4/2019,HOME ,Sullivan,  WURTSBORO ,  74 IVY TRAIL RD. NORTH , 
6437,1811971,3/4/2019,MOMENTIVE ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
6438,1811972,3/4/2019,HOME ,Ulster,  SAUGERTIES ,  841 RT 212 , 
6439,1811975,3/4/2019,KUFEL RESIDENCE ,Suffolk,  RONKONKOMA ,  436 VICTORY DRIVE , 
6440,1811973,3/4/2019,CORINNE BARTHOBI ,Putnam,  BREWSTER ,  51 SOUTH RD , 
6441,1811974,3/4/2019,IFO NASSAU COUNTY POLICE DEPT ,Nassau,  SEAFORD ,  3636 MERRICK ROAD , 
6442,1811976,3/4/2019,WESTCHESTER COUNTY AIRPORT ,Westchester,  WEST HARRISON ,  240 AIRPORT RD , 
6443,1811977,3/4/2019,HAMILTON CNTY DPW ,Hamilton,  LAKE PLEASANT ,  2558 RTE 8 , 
6444,1811978,3/4/2019,ROADWAY ,Cayuga,  VICTORY ,  11409 RT 38 , 
6445,1811980,3/4/2019,COMMERCIAL BUILDING ,Monroe,  GATES ,  1675 BUFFALO ROAD , 
6446,1811979,3/4/2019,END OF STREET ,Suffolk,  BOHEMIA ,  ARCTIC AVENUE , 
6447,1811981,3/4/2019,WEITSMAN RECYCLING ,Tioga,  OWEGO ,  6 W MAIN STREET , 
6448,1811982,3/4/2019,RESIDENTIAL ,Rensselaer,  BRUNSWICK ,  373 GRANGE RD , 
6449,1811983,3/4/2019,RESIDENCE ,Nassau,  ALBERTSON ,  301 IU WILLETS RD , 
6450,1811984,3/4/2019,SHELL GAS STATION ,Rockland,  NYACK ,  53 ROUTE 59 , 
6451,1811985,3/4/2019,SHELL GAS STATION ,Westchester,  SCARSDALE ,  852 SCARSDALE AVE , 
6452,1811986,3/4/2019,ALLEN RES ,Putnam,  KENT ,  42 RAMBLER RD , 
6453,1811987,3/4/2019,ROADWAY ,Niagara,  NORTH TONAWANDA ,  NIAGARA FALLS BLVD & FORBES ST , 
6454,1811988,3/4/2019,PECKER RESIDENCE ,Suffolk,  CENTERPORT ,  53 OAKDALE ROAD , 
6455,1811989,3/5/2019,ROADWAY ,Erie,  BUFFALO ,  74 MOHR ST , 
6456,1811990,3/5/2019,SIDE OF ROAD ,Queens,  FLUSHING ,  3035 COLLEGE POINT BLVD , 
6457,1811991,3/5/2019,RESIDENCE ,Orange,  GREENWOOD LAKE ,  77 SHEPPARD AVE , 
6458,1811992,3/5/2019,MOMENTIVE PERF MATERIALS ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
6459,1811993,3/5/2019,TOPS MARKETS ,Monroe,  ROCHESTER ,  2345 BUFFALO ROAD , 
6460,1811994,3/5/2019,COLDENHAM FOOD MART; INC ,Orange,  MONTGOMERY ,  600 RTE 17 K , 
6461,1811995,3/5/2019,BOYCE UST ,Westchester,  RYE ,  1 GARDEN DRIVE , 
6462,1811997,3/5/2019,SACOLA PROPERTY ,Steuben,  PRATTSBURGH ,  13 PRATT STREET , 
6463,1811996,3/5/2019,WASTE DISPOSAL COMPLAINT ,Chemung,  LOWMAN ,  FARMVIEW LANE , 
6464,1811998,3/5/2019,PROPANE TRUCK ,Oneida,  ANSVILLE ,  9323 TABOR FLORENCE RD , 
6465,1811999,3/5/2019,SIDE OF ROAD ,Tompkins,  GROTON ,  1016 PERUVILLE RD , 
6466,1812000,3/5/2019,RESIDENCE ,Ontario,  STANLEY ,  2400 GORHAM-HALL ROAD , 
6467,1812001,3/5/2019,CANAL LEADING TO ONONDAGA LAKE ,Onondaga,  SYRACUSE ,  451 SOLAR STREET , 
6468,1812002,3/5/2019,GARELICK FARMS ,Rensselaer,  RENSSELAER ,  504 3RD AVE EXT , 
6469,1812003,3/5/2019,CON ED ,Bronx,  BRONX ,  3RD EAST AND 138TH ST , 
6470,1812004,3/5/2019,EXCAVATION SITE PARKING LOT ,Suffolk,  WESTHAMPTON BEACH ,  INTERSECTION HUSE COURT T PARLOTO PLACE , 
6471,1812005,3/5/2019,ED PELATTI ,Putnam,  MAHOPAC ,  37 BROOKSIDE RD , 
6472,1812006,3/5/2019,MAINUSCH RESIDENCE ,Chenango,  GREENE ,  2017 NY RT 12 , 
6473,1812007,3/5/2019,UNKNOWN ,Rockland,  CONGERS ,  99 HIGHWAY AVE , 
6474,1812008,3/5/2019,LIVONIA HIGHWAY GARAGE ,Livingston,  LIVONIA ,  50 COMMERICAL STREET , 
6475,1812009,3/5/2019,UPSTONE MATERIALS ,St Lawrence,  MASSENA ,  539 SOUTH MAIN STREET , 
6476,1812010,3/5/2019,INTERSECTION ,Kings,  BROOKLYN ,  BROADWAY/ KENT AVE , 
6477,1812011,3/5/2019,BG UNIT ,Nassau,  HICKSVILLE ,  175 EAST OLD COUNTRY RD , 
6478,1812023,3/5/2019,CALVERTON FREON SPILL ,Suffolk,  CALVERTON ,  1760 MIDDLE ROAD , 
6479,1812012,3/5/2019,GASOLINE STATION ,Rockland,  VALLEY COTTAGE ,  129 ROUTE 303 , 
6480,1812013,3/5/2019,CASELLA LANDFILL ,Ontario,  STANLEY ,  STATE ROUTE 5 & 20 , 
6481,1812014,3/5/2019,CIRCLE K GAS STATION # 7613 ,Oneida,  VERNON ,  5254 WEST SENECA ST , 
6482,1812015,3/5/2019,COMMERCIAL- OER ,Bronx,  BRONX ,  2008 WESTCHESTER AVE , 
6483,1812016,3/5/2019,ROCHESTER GAS & ELECTRIC PIPELINE PROJECT ,Monroe,  CHURCHVILLE ,  230 ARCHER ROAD , 
6484,1812017,3/5/2019,JFK AIRPORT - TERMINAL 8 ,Queens,  QUEENS ,  TERMINAL 8 , 
6485,1812018,3/5/2019,RESIDENCE ,Suffolk,  HUNTINGTON ,  55 HARRIET LANE , 
6486,1812019,3/6/2019,O&R TRANSFORMER ,Rockland,  CLARKSTOWN ,  620 RUSSET RD , 
6487,1812025,3/6/2019,LOADING RACK ,Nassau,  FARMINGDALE ,  50 EXECUTIVE BLVD , 
6488,1812020,3/6/2019,SELKIRK YARD ,Albany,  SELKIRK ,  1 BELL CROSSING , 
6489,1812021,3/6/2019,CSX ,Albany,  SELKIRK ,  1 BELL CROSSING , 
6490,1812022,3/6/2019,OROSCO TRANSPORTATION FUEL TANK ,Westchester,  PORT CHESTER ,  110 NORTH PEARL ST , 
6491,1812024,3/6/2019,VILLAGE OF GARDEN CITY WATER DEPT ,Nassau,  GARDEN CITY ,  2ND ST AND HILTON AVE , 
6492,1812026,3/6/2019,ROADWAY ,Kings,  BROOKLYN ,  1261 49TH ST , 
6493,1812027,3/6/2019,COMMERCIAL PROPERTY ,Kings,  BROOKLYN ,  254 SCHOLES ST , 
6494,1812028,3/6/2019,NEWSDAY ,Suffolk,  MELVILLE ,  235 PINELAWN RD , 
6495,1812029,3/6/2019,APARTMENT BUILDING ,Westchester,  MOUNT VERNON ,  30 PARK AVE , 
6496,1812030,3/6/2019,BUSINESS LOT - UST ,Westchester,  YORKTOWN ,  360 UNDERHILL AVE , 
6497,1812031,3/6/2019,WILLIAM CASAL ,Ulster,  SAUGERTIES ,  4 GARDEN CIRCLE , 
6498,1812032,3/6/2019,EDPR WIND FARM ,Chautauqua,  CASSADAGA ,  2459 MEADOWS RD , 
6499,1812033,3/6/2019,COMMERCIAL ,Rensselaer,  RENSSELAER ,  33 RIVERSIDE , 
6500,1812034,3/6/2019,REBECCA STONE ,Delaware,  DAVENPORT ,  41 STONE LANE , 
6501,1812035,3/6/2019,RESIDENCE ,Nassau,  GLEN HEAD ,  7 OLD WHEATLEY RD , 
6502,1812036,3/6/2019,APARTMENT BUILDNG ,Ontario,  VICTOR ,  28 WEST MAIN STREET , 
6503,1812037,3/6/2019,COBBLE POND FARMS ,Fulton,  GLOVERSVILLE ,  207 WEST FULTON STREET , 
6504,1812038,3/6/2019,IANNANDREA - UST ,Westchester,  SHRUB OAK ,  3802 OLD JEFFERSON VALLEY RD , 
6505,1812039,3/6/2019,MCINTYRE RESIDENCE ,Steuben,  HAMMONDSPORT ,  8449 BRIGLIN ROAD , 
6506,1812040,3/6/2019,CIRCLE K 7607 ,Oswego,  RICHLAND ,  282 MAIN ST , 
6507,1812041,3/6/2019,CIRCLE K 7608 ,Oswego,  WILLIAMSTOWN ,  461 NY 13 , 
6508,1812042,3/6/2019,CIRCLE K 7626 ,Oswego,  PHOENIX ,  485 MAIN ST , 
6509,1812043,3/6/2019,MOONEY RESIDENCE ,Suffolk,  SAYVILLE ,  18 SUNSET DR , 
6510,1812044,3/6/2019,SANCHEZ - UST ,Westchester,  WEST HARRISON ,  41 BUCKOUT ROAD , 
6511,1812045,3/6/2019,NATIONAL GRID POLE 12-1A ,Saratoga,  SOUTH GLENS FALLS ,  110 MAIN ST , 
6512,1812046,3/6/2019,HUDSON AVE STATION ,Kings,  BROOKLYN ,  1-11 HUDSON AVE , 
6513,1812047,3/6/2019,LUBIN RESIDENCE ,Nassau,  BALDWIN ,  1091 CRAMER COURT , 
6514,1812048,3/6/2019,DIESEL IN STREAM ,Westchester,  WHITE PLAINS ,  10 NEW KING ST , 
6515,1812049,3/6/2019,COMMERCIAL DRY CLEANER ,Westchester,  MAMARONECK ,  965 MAMARONECK AVE , 
6516,1812052,3/6/2019,RESIDENCE ,Nassau,  OCEANSIDE ,  2745 EVANS ROAD , 
6517,1812050,3/6/2019,GERMIAN RESIDENCE ,Nassau,  LYNBROOK ,  183 EARLE AVENUE , 
6518,1812051,3/6/2019,RESIDENCE ,Suffolk,  BELLPORT ,  507 POST AVE , 
6519,1812053,3/7/2019,ROADWAY ,Queens,  QUEENS ,  127TH ST/ NORTHERN BLVD , 
6520,1812054,3/7/2019,NAT GRID ,Albany,  ALBANY ,  1125 BROADWAY , 
6521,1812055,3/7/2019,COMMERCIAL ,Chautauqua,  LAKEWOOD ,  2107 STONEMENT CIRCLE , 
6522,1812056,3/7/2019,CANANDAIGUA WATER WORKS ,Ontario,  CANANDAIGUA ,  3772 WEST LAKE ROAD , 
6523,1812057,3/7/2019,3RD AVE YARD CON ED ,Kings,  BROOKLYN ,  3 RD AND 1RST , 
6524,1812058,3/7/2019,SCHENECTADY CITY GARBAGE TRUCK ,Schenectady,  SCHENECTADY/GLENVILLE ,  103 SUNYSIDE RD , 
6525,1812059,3/7/2019,COMMERCIAL ,Onondaga,  EAST SYRACUSE ,  7116 NORTHERN BLVD , 
6526,1812060,3/7/2019,EXCAVATION SITE ,Queens,  ASTORIA ,  31-01 20TH AVE , 
6527,1812061,3/7/2019,DIVERSIFIED TRUCKING ,Albany,  SELKIRK ,  SPEEDER RD NEAR SELKIRK RAIL YARD , 
6528,1812062,3/7/2019,ROADWAY ,Bronx,  BRONX ,  1947 WEST CHESTER AVE , 
6529,1812063,3/7/2019,VA MEDICAL CENTER PARKING LOT ,Onondaga,  SYRACUSE ,  800 IRVING AVE , 
6530,1812066,3/7/2019,WHIRLPOOL ST. PROJECT ,Niagara,  NIAGARA FALLS ,  552 3RD STREET , 
6531,1812064,3/7/2019,GENEVA EXPERIMENTAL STATION ,Ontario,  GENEVA ,  630 WEST NORTH STREET , 
6532,1812067,3/7/2019,TOM GLEASON INC ,Dutchess,  HYDE PARK ,  501 SALT POINT TURNPIKE , 
6533,1812069,3/7/2019,CONTRACT PHARMACAL ,Suffolk,  HAUPPAUGE ,  160 COMMERCE DR , 
6534,1812070,3/7/2019,COMMERCIAL ,Cattaraugus,  HINSDALE ,  4775 ROUTE 16 , 
6535,1812072,3/7/2019,28 SOUTH DEPOT PLAZA ,Westchester,  TARRYTOWN ,  28 SOUTH DEPOT PLAZA , 
6536,1812078,3/7/2019,FORMER CARR'S AUTO ,Onondaga,  SYRACUSE ,  3201 WEST GENESEE ST , 
6537,1812073,3/7/2019,29 SOUTH DEPOT PLAZA ,Westchester,  TARRYTOWN ,  29 SOUTH DEPOT PLAZA , 
6538,1812077,3/7/2019,ROADSIDE DITCH ,Erie,  BUFFALO ,  928 BROADWAY , 
6539,1812074,3/7/2019,CONSTRUCTION SITE ,Nassau,  SOUTH FARMINGDALE ,  55 MOTOR AVENUE , 
6540,1812075,3/7/2019,CIPOLLONE RES ,Orange,  PINE BUSH ,  295 DEPOT ST , 
6541,1812076,3/7/2019,KASTBERG - UST ,Westchester,  KATONAH ,  18 SUNDERLAND LANE , 
6542,1812079,3/7/2019,7-11 GAS STATION ,Erie,  CLARENCE ,  10655 MAIN ST , 
6543,1812080,3/7/2019,LUCCIO RESIDENCE ,Suffolk,  SHOREHAM ,  10 UPHAM DOWN , 
6544,1812082,3/7/2019,AURUBIS BUFFALO INC. ,Erie,  BUFFALO ,  70 SAYRE STREET , 
6545,1812081,3/7/2019,COMMERCIAL ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
6546,1812083,3/7/2019,CARL BEYOR PROPERTY ,Steuben,  CATON ,  11149 HENDY HOLLOW ROAD , 
6547,1812084,3/7/2019,MVA ,Ulster,  ESOPUS ,  STATE RTE 9W AND PELL LANE , 
6548,1812085,3/8/2019,PILOT TRAVEL CENTER ,Rensselaer,  CASTLETON ,  995 US ROUTE 9 , 
6549,1812086,3/8/2019,TRUCK YARD ,Monroe,  ROCHESTER ,  300 WEGMANS MARKET STREET , 
6550,1812087,3/8/2019,TUTTLE RESIDENCE ,Nassau,  MERRICK ,  1093 OTT LANE , 
6551,1812088,3/8/2019,CON ED PORTCHESTER TRANSFRM 2S ,Bronx,  BRONX ,  210 WHITE PLAINS RD , 
6552,1812089,3/8/2019,VACANT COMMERCIAL BLD ,Orange,  NEW HAMPTON ,  5064 RTE 17M , 
6553,1812090,3/8/2019,NOCO ENERGY ,Erie,  AKRON ,  13613 MAIN RD , 
6554,1812091,3/8/2019,BROWNFIELD CLEANUP SITE C738040 ,Oswego,  OSWEGO ,  68 WEST FIRST ST , 
6555,1812092,3/8/2019,AT INTERSECTION ,Queens,  QUEENS ,  FARMERS BLVD AND 115TH DR , 
6556,1812093,3/8/2019,NAT GRID ,Erie,  BUFFALO ,  99 MORELAND AVE , 
6557,1812094,3/8/2019,CONSTRUCTION SITE ,Ulster,  KINGSTON ,  20 CEDAR ST , 
6558,1812095,3/8/2019,BARLEO HOMES ,Orange,  CENTRAL VALLEY ,  391 ROUTE 32 , 
6559,1812096,3/8/2019,MOMENTIVE PERFORMANCE BLDG 67 ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
6560,1812097,3/8/2019,SCHECNECTADY CO. HIGHWAY GARAGE ,Schenectady,  SCHNECTADY ,  100 KELLER AVE , 
6561,1812098,3/8/2019,CHRISMAN FUELS AT ADAMS PROPERTY ,Jefferson,  WATERTOWN ,  23393 STATE HIGHWAY 342 , 
6562,1812099,3/8/2019,VERNON SUBSTATION ,Queens,  QUEENS ,  38-54 VERNON BLVD , 
6563,1812100,3/8/2019,RESIDENTIAL ,Dutchess,  HYDE PARK ,  19 GREENTREE DR , 
6564,1812101,3/8/2019,UNKNOWN ,Nassau,  WEST AMITYVILLE ,  CHESTNUT/SUNRISE HWY , 
6565,1812102,3/8/2019,PROPERTY OWNER ,Orange,  NEWBURGH ,  8 ROSALINE LANE , 
6566,1812103,3/8/2019,UNKNOWN ,Suffolk,  HUNTINGTON ,  WALT WHITMAN RD/RTE 110 , 
6567,1812104,3/8/2019,CONSTRUCTION SITE ,Onondaga,  SKANEATELES ,  15 JORDAN ST , 
6568,1812105,3/9/2019,STRUCTURE FIRE ,Wyoming,  GAINESVILLE ,  4610 SCHOOL RD , 
6569,1812106,3/9/2019,STEWARTS SHOP 155 ,Herkimer,  ILION ,  27 EAST CLARK ST , 
6570,1812107,3/9/2019,CONCRETE ,Queens,  QUEENS ,  140-30 SANFORD AVE , 
6571,1812108,3/9/2019,CASCADE WATER SERVICES ,Nassau,  HICKSVILLE ,  113 BLOOMINGDALE RD , 
6572,1812109,3/9/2019,WILL-O-CREST FARMS ,Ontario,  MANCHESTER ,  FOX ROAD , 
6573,1812110,3/9/2019,JAMES CAROLL PARK POND ,Westchester,  THORNWOOD ,  KENSICO RD AND ROLLING HILS RD , 
6574,1812111,3/10/2019,GORGE PUMP STATION ,Niagara,  NIAGARA FALLS ,  1099 WHIRLPOOL ST , 
6575,1812112,3/10/2019,NIAGARA RIVER ,Niagara,  NIAGARA FALLS ,  FST 003 1 NIAGARA ST , 
6576,1812113,3/10/2019,17K ROLLOVER-TERPENING ,Orange,  CRAWFORD ,  1962 RT 17K , 
6577,1812114,3/10/2019,GROUND 212 FREEMAN ST. ,Kings,  BROOKLYN ,  212 FREEMAN STREET/ 212 GREEN STREET , 
6578,1812115,3/10/2019,QUIK FILL M395 ,Chautauqua,  JAMESTOWN ,  2930 MAIN ST EXT , 
6579,1812116,3/10/2019,CENTRAL NEW YORK REGIONAL TRANSPORTATION AUTHORITY ,Onondaga,  SYRACUSE ,  1 WALSH CIRCLE , 
6580,1812117,3/10/2019,COMMERCIAL ,Queens,  ASTORIA ,  1801 2OTH AVE , 
6581,1812118,3/10/2019,RESIDENTIAL ,Orange,  OTISVILLE ,  20 SEYBOLT AVE , 
6582,1812119,3/10/2019,DUNN LANDFILL ODOR ,Rensselaer,  RENSSELAER ,  PARTITION ST , 
6583,1812120,3/10/2019,RESIDENTIAL ,Clinton,  CADYVILLE ,  2125 ROUTE 3 , 
6584,1812121,3/10/2019,BEHIND MCDONALDS ,Suffolk,  COMMACK ,  2 VANDERBILT MOTOR PKWAY , 
6585,1812122,3/11/2019,NEETS AUTO BODY ,Saratoga,  CLIFTON PARK ,  2045 RT 9 , 
6586,1812123,3/11/2019,CUMBERLAND FARMS # 3148 ,Orange,  CHESTER ,  38 BROOKSIDE AVE , 
6587,1812124,3/11/2019,MVA I90 EASTBOUND MM 99.3 ,Montgomery,  FORT PLAIN ,  I90 EASTBOUND MM 199.3 , 
6588,1812125,3/11/2019,COMMERCIAL ,Orange,  WEST POINT ,  1216 SERVICE RD , 
6589,1812126,3/11/2019,CASELLA WASTE ,Essex,  WESTPORT ,  6685 STATE ROUTE 9N , 
6590,1812127,3/11/2019,INDUSTRIAL ,Oswego,  Oswego ,  261 WASHINGTON BLVD , 
6591,1812128,3/11/2019,RAILYARD ,Onondaga,  SYRACUSE ,  200 WELCH ST , 
6592,1812129,3/11/2019,UNKNOWN ,Suffolk,  BRENTWOOD ,  290 MOTOR PARKWAY , 
6593,1812130,3/11/2019,NATIONAL GRID POLE 233 ,Niagara,  NIAGARA FALLS ,  2171 VALLE DRIVE , 
6594,1812131,3/11/2019,BUDD RES. ,Orange,  OTISVILLE ,  69 VALLEY VIEW RD , 
6595,1812132,3/11/2019,GREYHOUND ,Onondaga,  SYRACUSE ,  1 WALSH CIRCLE , 
6596,1812133,3/11/2019,ROADWAY ,Suffolk,  BRENTWOOD ,  WASHINGTON AVE/MOTOR PKWY , 
6597,1812134,3/11/2019,COMMERCIAL PROPERTY ,Kings,  BROOKLYN ,  12 BERRY ST , 
6598,1812135,3/11/2019,BP GAS STATION ,Richmond,  STATEN ISLAND ,  387 PORT RICHMOND AVE , 
6599,1812136,3/11/2019,UNKNOWN ,Suffolk,  SOUTHAMPTON ,  730 MEADOW LANE , 
6600,1812137,3/11/2019,INTERSECTION ,Westchester,  MILLWOOD ,  RT 120/ RT 100 , 
6601,1812140,3/11/2019,AMESBURY TRUTH ,Monroe,  ROCHESTER ,  1555 JEFFERSON ROAD , 
6602,1812138,3/11/2019,NEIGHBOR ,Kings,  BROOKLYN ,  512 E 54TH ST , 
6603,1812139,3/11/2019,IRELAND RESIDENCE ,Suffolk,  BRIDGEHAMPTON ,  42 BUTTER LANE , 
6604,1812141,3/11/2019,WALLACE - UST ,Westchester,  WHITE PLAINS ,  196 GIBSON AVE , 
6605,1812142,3/11/2019,CITGO ,Richmond,  STATEN ISLAND ,  1201 VICTORY BLVD , 
6606,1812143,3/11/2019,RESIDENCE ,Ulster,  WALLKILL ,  2386 BRUYNSWICK RD , 
6607,1812144,3/11/2019,UNKNOWN AT CARGILL SALT MINE ,Tompkins,  LANSING ,  191 PORTLAND POINT RD , 
6608,1812145,3/11/2019,SAUNDERS RESIDENCE ,Westchester,  BRIARCLIFF MANOR ,  128 TODD LANE , 
6609,1812146,3/11/2019,INTERSTATE 86 EASTBOUND REST STOP ,Cattaraugus,  RANDOLPH ,  REST AREA , 
6610,1812147,3/11/2019,COMMERCIAL ,Erie,  BUFFALO ,  108 WILLIAMS ST , 
6611,1812148,3/11/2019,CROWLEY RESIDENCE ,Suffolk,  AMITYVILLE ,  77 CENTRAL AVE , 
6612,1812149,3/11/2019,COMMERCIAL ,Monroe,  ROCHESTER ,  28 INDUSTRIAL PARK CIRCLE , 
6613,1812151,3/11/2019,COLLISION SPECIALISTS OF INWOOD ,New York,  INWOOD ,  425 DOUGHTY BLVD , 
6614,1812150,3/11/2019,STEWARTS SHOP 209 ,Columbia,  HUDSON ,  13 FAIRVIEW AVE , 
6615,1812152,3/11/2019,COMMERCIAL ,Saratoga,  WATERFORD ,  200 DAVIS AVE , 
6616,1812153,3/11/2019,MVA ,Onondaga,  SALINA ,  END OF WOODBURY AVE OFF OF GALSTER AVE , 
6617,1812154,3/11/2019,COMMERCIAL ,New York,  MANHATTAN ,  331 EAST 109TH STREET , 
6618,1812155,3/11/2019,INDUSTRIAL PROPERTY ,Onondaga,  GEDDES ,  241 FARRELL RD , 
6619,1812156,3/11/2019,VORE-MOSHER AT IFO 1959 STATE HIGHWAY 8 ,Madison,  LENARDSVILLE ,  1959 RT 8 BOTTON FALLS RD , 
6620,1812157,3/11/2019,MOBIL GAS STATION ,Richmond,  STATEN ISLAND ,  4000 HIGHLAND BLVD , 
6621,1812158,3/11/2019,RESIDENTIAL ,Ulster,  KINGSTON ,  22 BURGEVIN ST , 
6622,1812159,3/11/2019,RESIDENTIAL ,Delaware,  HALCOTTSVILLE ,  168 MT VIEW DR , 
6623,1812160,3/11/2019,QUIK FILL GAS STATION ,Oswego,  MEXICO ,  MAIN ST , 
6624,1812161,3/11/2019,PETROLEUM IN STREAM ,Westchester,  KATONAH ,  IFO 8 NEW ST , 
6625,1812162,3/11/2019,MOONAN RENTAL HOUSE ,Lewis,  PORT LEYDEN ,  3396 MECHANIC ST , 
6626,1812163,3/11/2019,TRANSFORMER POLE #8 ,Queens,  EDGEMIRE ,  167 BEACH 24TH ST , 
6627,1812164,3/11/2019,CANALE RESIDENCE ,Dutchess,  WAPPINGERS FALLS ,  10 DOWNEY AVE , 
6628,1812165,3/12/2019,MILEPOST 37 ,Orange,  TUXEDO ,  THRUWAY SB , 
6629,1812166,3/12/2019,ROADWAY ,Erie,  WEST SENECA ,  1699 UNION RD , 
6630,1812167,3/12/2019,PLUMBING BUSINESS ,Nassau,  GLEN COVE ,  26 MORRIS AVENUE , 
6631,1812168,3/12/2019,POLE 8 ,Queens,  EDGEMERE ,  167 EAST 24TH ST , 
6632,1812169,3/12/2019,TWIN RIVERS PAPERS ,Lewis,  LYONS FALLS ,  7801 LYONS DALE RD , 
6633,1812170,3/12/2019,IN FRONT OF VI ENTERPRISES ,Warren,  POTTERSVILLE ,  7903 ST RTE 9 , 
6634,1812171,3/12/2019,MAMAJUANA RESTAURANT ,New York,  NEW YORK ,  247 DYCKMAN ST , 
6635,1812172,3/12/2019,ROBISON OIL TRUCK SPILL ,Westchester,  BRIARCLIFF MANOR ,  IFO 11 COUNTRY CLUB LANE , 
6636,1812173,3/12/2019,CON ED ,Queens,  QUEENS ,  31-30 COLLEGE PT BLVD , 
6637,1812174,3/12/2019,PARKING LOT ,Erie,  BUFFALO ,  1770 HERTEL , 
6638,1812175,3/12/2019,DRILL ,Bronx,  BRONX ,  DRILL 939 E138TH ST , 
6639,1812176,3/12/2019,RESIDENCE ,Ulster,  KINGSTON ,  189 NORTH ST , 
6640,1812177,3/12/2019,TRACTOR TRAILER MVA ,Orange,  BLOOMING GROVE ,  RTE 208 N OF CLOVE RD , 
6641,1812178,3/12/2019,CON ED POLE 48659 ,Kings,  BROOKLYN ,  AVENUE K/EAST 51ST ST , 
6642,1812179,3/12/2019,HARDINGE BROTHERS ,Chemung,  ELMIRA ,  1420 COLLEGE AVENUE , 
6643,1812180,3/12/2019,FEEDER LINE M54 ,New York,  MANHATTAN ,  12TH AVE & 41ST STREET , 
6644,1812181,3/12/2019,100 RAMP ,Monroe,  ROCHESTER ,  1200 BROOKS AVENUE , 
6645,1812182,3/12/2019,REVERE SMELTING REFINING ,Orange,  MIDDLETOWN ,  65 PALLARD RD , 
6646,1812183,3/12/2019,SHOULDER OF ROAD ,Ulster,  PLATTEKILL ,  2291 RT 32 & 8 ALLHUSEN RD , 
6647,1812184,3/12/2019,ORANGE MATERIAL IN CREEK ,Westchester,  CROTON ,  NEAR 32 MAIDEN LANE , 
6648,1812185,3/12/2019,RESIDENCE ,Orleans,  HOLLEY ,  4249 SOUTH HOLLEY ROAD , 
6649,1812186,3/12/2019,VESSEL ,Suffolk,  FISHERS ISLAND ,  LONG ISLAND SOUND , 
6650,1812187,3/12/2019,MICHAEL FOSTER ,Dutchess,  LAGRANGEVILLE ,  4 COLEEN COURT , 
6651,1812188,3/12/2019,SPEEDWAY ,Nassau,  WESTBURY ,  880 OLD COUNTRY RD , 
6652,1812189,3/12/2019,26TH WARD WWTP ,Kings,  BROOKLYN ,  1552 VAN SECKLEN , 
6653,1812190,3/12/2019,ELK INVESTOR - COMMERCIAL BUILDING ,New York,  MANHATTAN ,  400 WEST 25TH ST , 
6654,1812191,3/12/2019,UNDERGROUND VAULT ,Kings,  BROOKLYN ,  MCGUINESS BLVD AND GREEN ST , 
6655,1812192,3/12/2019,RESIDENCE ,Nassau,  OCEANSIDE ,  3052 MORROW ROAD , 
6656,1812194,3/12/2019,FORMER COCA-COLA PLANT (BUING DEMOED) ,Queens,  MASPETH ,  59-02 BORDEN AVE , 
6657,1812193,3/12/2019,POLE 48826/53395 ,Ulster,  WALLKILL ,  99 TYLER DR , 
6658,1812195,3/12/2019,RENTAL HOUSE ,Westchester,  YONKERS ,  147 PARK AVE , 
6659,1812196,3/12/2019,J&R FUELS ,Saratoga,  BALLSTON SPA ,  270 MILTON AVE , 
6660,1812197,3/12/2019,MELMAD RESIDENCE ,Suffolk,  SOUTH SETAUKET ,  23 ONEIDA AVENUE , 
6661,1812198,3/12/2019,RESIDENTIAL ,New York,  MANHATTAN ,  E 15 TH ST AND AVE C , 
6662,1812199,3/12/2019,POLE 47707/52501 ,Orange,  MIDDLETOWN ,  64 WASHINGTON ST , 
6663,1812200,3/13/2019,TRANSFORMER ,Rockland,  WEST NYACK ,  26 KENBAR ROAD , 
6664,1812201,3/13/2019,CUMBERLAND FARMS #3161 ,Saratoga,  BALLSTON SPA ,  75 MILTON AVENUE , 
6665,1812202,3/13/2019,DITCH LINE W/ WATER ,Broome,  WINDSOR ,  STATE 17 WEST BETWEEN EXIT 79 & 78 , 
