,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
6897,2000355,4/15/2020,ROADWAY ,Jefferson,  ADAMS ,  COUNTY ROUTE 66 / COUNTY ROUTE 145 , 
6898,2000356,4/15/2020,BASEMENT INTO BACK YARD ,Bronx,  BRONX ,  1909 LACOMBE AVE , 
6899,2000357,4/15/2020,DRUM RUN ,Kings,  BROOKLYN ,  534 72ND ST , 
6900,2000358,4/15/2020,RESIDENCE ,Franklin,  CONSTABLE ,  82 FORESTBROOK DR , 
6901,2000359,4/15/2020,RESIDENCE ,Suffolk,  BAY SHORE ,  28 ONEILL AVENUE , 
6902,2000360,4/15/2020,RESIDENTAL ,Lewis,  TURIN ,  4855 EAST RD , 
6903,2000361,4/16/2020,MARGUGLIO SEPTIC TANK ,Ulster,  HIGHLAND ,  20 AMATO LANE , 
6904,2000365,4/16/2020,SJI MAIN; LLC BUILDING ,Niagara,  NIAGARA FALLS ,  524 - 530 MAIN STREET , 
6905,2000362,4/16/2020,CON ED POLE W4 ,Westchester,  NEW ROCHELLE ,  33 LINCOLN ST , 
6906,2000363,4/16/2020,KODAK BUILDING 325 ,Monroe,  ROCHESTER ,  1669 LAKE , 
6907,2000364,4/16/2020,VERIZON ,Jefferson,  ALEXANDRIA BAY ,  35 CHURCH STREET , 
6908,2000366,4/16/2020,NEW BALTIMORE XTRA MART ,Greene,  WEST COXSACKIE ,  12689 ROUTE 9W , 
6909,2000367,4/16/2020,RESIDENTIAL ,Onondaga,  SYRACUSE ,  6489 RIDINGS RD , 
6910,2000368,4/16/2020,SOIL AND PAVEMENT ,Livingston,  GENESEO ,  4679 WEST LAKE ROAD , 
6911,2000369,4/16/2020,BOWE - UST ,Westchester,  BRIARCLIFF MANOR ,  2 KINGS GRANT WAY , 
6912,2000370,4/16/2020,NATIONAL GRID ,Monroe,  ROCHESTER ,  1430 BRIGHTON HENRIETTA TOWN LINE ROAD , 
6913,2000371,4/16/2020,IFO 5994 JERUSALEM DR ,Onondaga,  CICERO ,  IFO 5994 JERUSALEM DR , 
6914,2000372,4/16/2020,ST JOSEPH'S HOSPITAL CONSTRUCTION ,Westchester,  YONKERS ,  10 SCHOOL ST , 
6915,2000373,4/16/2020,SOIL ,Suffolk,  MIDDLE ISLAND ,  182 WADING RIVER HOLLOW RD , 
6916,2000374,4/16/2020,O&R TRANSFORMER SPILL ,Rockland,  NEW CITY ,  SCHREIVER LANE , 
6917,2000375,4/16/2020,TRAFFIC ACCIDENT ,Ulster,  ESOPUS ,  2087 RT 9W , 
6918,2000376,4/17/2020,UNKNOWN ,Suffolk,  HUNTINGTON STATION ,  9 FENWOOD RD , 
6919,2000377,4/17/2020,COMMERCIAL ,Bronx,  BRONX ,  2505 BRUCKNER BLVD , 
6920,2000378,4/17/2020,RDM ASPHALT AND CONSTRUCTION ,Albany,  COLONIE ,  COUNTRY WOODS DRIVE , 
6921,2000379,4/17/2020,XEROX - INDUSTRIAL BUILDING 130 ,Monroe,  WEBSTER ,  800 PHILLIPS RD , 
6922,2000380,4/17/2020,KODAK BUILDING 325 ,Monroe,  GREECE ,  1669 LAKE AVENUE , 
6923,2000381,4/17/2020,DOT PAVEMENT ,Monroe,  RUSH ,  1235 RUSH SCOTTSVILLE; I390 RUSH ONRAMP , 
6924,2000382,4/17/2020,NYSEG POLE 3271 ,Putnam,  CARMEL ,  16 CLARK PLACE , 
6925,2000383,4/17/2020,DABOVAL RES ,Dutchess,  HOPEWELL JUNCTION ,  34 CRONISER DR , 
6926,2000384,4/17/2020,MAN HOLE ,Erie,  BUFFALO ,  1271 SENECA ST , 
6927,2000385,4/17/2020,POLE 7 ,St Lawrence,  ODGENSBURG ,  110 LAKE ST , 
6928,2000387,4/17/2020,SOIL ,Oswego,  OSWEGO ,  61 PARKHURST ROAD , 
6929,2000388,4/17/2020,HYDROSTATIC TANK FAILURE ,Westchester,  CORTLANDT MANOR ,  5729 ALBANY POST ROAD , 
6930,2000413,4/17/2020,GAS STATION ,Monroe,  FAIRPORT ,  871 FAIRPORT ROAD , 
6931,2000389,4/17/2020,VEHICLE FIRE ,Suffolk,  MEDFORD ,  44 NORTH DUNTON AVE/GRANNY RD , 
6932,2000390,4/17/2020,SOIL ,Broome,  ENDICOTT ,  ROUTE 17C AND HOOPER ROAD EXIT , 
6933,2000391,4/17/2020,FEEDER LEAK - 34184 ,Queens,  QUEENS ,  31-01 20TH AVE , 
6934,2000392,4/17/2020,ESF TRANSPORT ,Bronx,  BRONX ,  690 GERARD AVE , 
6935,2000393,4/17/2020,NATIONAL GRID POLE # 11-3 ,Genesee,  BATAVIA ,  102 CEDER ST , 
6936,2000394,4/17/2020,PAUL SMITH COLLEGE ,Franklin,  PAUL SMITH ,  7777 STATE ROUTE 30 , 
6937,2000395,4/17/2020,HIGHWAY ,Montgomery,  FULTONVILLE ,  RIVERSIDE DR; EXIT 28 (RIGHT AFTER TOLL BOOTH) , 
6938,2000396,4/17/2020,PILOT TRAVEL CENTER #380 AT 107 SEVENTH NORTH ST ,Onondaga,  LIVERPOOL ,  107 7TH NORTH ST , 
6939,2000397,4/18/2020,CUMBERLAND FARMS GAS STATION ,Suffolk,  MANORVILLE ,  498 COUNTY RD 111 , 
6940,2000398,4/18/2020,CROWN POINT HIGHWAY DEPARTMENT ,Essex,  CROWN POINT ,  1878 CREEK RD , 
6941,2000399,4/18/2020,NYSEG TRANSFORMER ,Dutchess,  PAWLING ,  92 RIVER RD , 
6942,2000400,4/18/2020,CSX LOCOMOTIVE ,Monroe,  ROCHESTER ,  MILE MARKER QC322 AND TO WEST , 
6943,2000401,4/18/2020,STORM PIPE ,Suffolk,  POQUOTT ,  EAST SIDE OF WASHINGTON ST.NORTH OF CEDAR AVE , 
6944,2000402,4/18/2020,ADIRONDACK INTERNATIONAL SPEEDWAY / GROUND ,Lewis,  CASTORLAND ,  8403 ARTZ ROAD , 
6945,2000403,4/18/2020,LYNDAKER EXCAVATING & TRUCKING ,Lewis,  CASTORLAND ,  8718 CUT OFF ROAD , 
6946,2000415,4/18/2020,STEVEN SERGEANT PROPERTY ,Tioga,  OWEGO ,  3383 SULPHUR SPRINGS ROAD , 
6947,2000404,4/18/2020,RESIDENTIAL ,Dutchess,  BILLINGS ,  6 PARKVIEW LN , 
6948,2000405,4/19/2020,INTERNATIONAL PAPER ,Essex,  TICONDEROGA ,  568 SHORE AIRPORT RD , 
6949,2000406,4/19/2020,PIER C BROOKLYN NAVY YARD ,Kings,  BROOKLYN ,  63 FLUSHING AVE , 
6950,2000407,4/19/2020,RESIDENCE ,Suffolk,  HOLTSVILLE ,  1038 WAVERLY AVENUE , 
6951,2000408,4/19/2020,END OF DRIVEWAY ONTO ROAD ,Suffolk,  MASTIC BEACH ,  269 MADISON , 
6952,2000409,4/19/2020,OFFSITE GORGE PUMP STA CSO ,Niagara,  NIAGARA FALLS ,  1099 WHIRLPOOL ST , 
6953,2000410,4/19/2020,TRACTOR TRAILER ,Erie,  AKRON ,  MAIN RD @ CRITTENDEN RD , 
6954,2000411,4/19/2020,CUMBERLAND FARMS #3182 ,Washington,  WHITEHAL ,  191 BROADWAY , 
6955,2000412,4/20/2020,BUFFALO RAILYARD ,Erie,  BUFFALO ,  COONS AT BROADWAY , 
6956,2000414,4/20/2020,CAR FIRE ,Sullivan,  HARRIS ,  68 HARRIS BUSHVILLE RD , 
6957,2000416,4/20/2020,RESIDENCE ,Suffolk,  RONKONKOMA ,  2020 LOUIS KOSSUTH AVE , 
6958,2000417,4/20/2020,RESIDENCE ,Suffolk,  EAST PATCHOGUE ,  104 HEDGES AVE , 
6959,2000418,4/20/2020,COMMERCIAL-AUTO MECHANIC SHOP ,Richmond,  STATEN ISLAND ,  41 ALASKA ST , 
6960,2000419,4/20/2020,WESTPORT MOBIL ,Essex,  WESTPORT ,  7341 ROUTE 9N , 
6961,2000420,4/20/2020,ROADWAY ,Allegany,  WELLSVILLE ,  5280 HOG BROOK RD , 
6962,2000421,4/20/2020,POLE 68 ,Cattaraugus,  HINSDALE ,  1536 GILL HOLLOW RD , 
6963,2000422,4/20/2020,TICONDEROGA SEWAGE TREATMENT PLANT ,Essex,  TICONDEROGA ,  219 MONTCALM ST , 
6964,2000423,4/20/2020,VAN'S PIT STOP ,Orleans,  CLARENDON ,  4530 HOLLEY BYRON ROAD , 
6965,2000424,4/20/2020,NATIONAL GRID POLE 4009 ,Genesee,  BATAVIA ,  4017 WEST MAIN ST , 
6966,2000425,4/20/2020,BIDWELL'S CREEK (ACROSS ST) ,Livingston,  PIFFARD ,  WOODS BEHIND 3558 MAIN ST , 
6967,2000426,4/20/2020,WATCHTOWER SPILL ,Ulster,  GARDINER ,  2000 BRUNSWICK ROAD , 
6968,2000427,4/20/2020,COOPERSTOWN BAT CO ,Otsego,  COOPERSTOWN ,  118 MAIN ST , 
6969,2000428,4/20/2020,MVA - FERTILIZER RELEASE ,St Lawrence,  POTSDAM ,  U.S HIGHWAY 11 NEAR DAYTON RD , 
6970,2000429,4/20/2020,FOUTCH RESIDENCE ,Otsego,  LAURENS ,  512 BALANTIC HILL RD , 
6971,2000430,4/21/2020,ROADWAY ,Onondaga,  ONONDAGA NATION ,  SB I81 AT ROUTE 11 , 
6972,2000431,4/21/2020,KIMIL CONSTRUCTION ,Erie,  WEST SENECA ,  SR 400 SB @ LINE RD OVERPASS , 
6973,2000432,4/21/2020,AHMAD RESIDENCE ,Nassau,  JERICHO ,  5 WALDEN AVENUE , 
6974,2000433,4/21/2020,CONTAINMENT AND SUMP ,New York,  MANHATTAN ,  81ST AND 5TH AVE , 
6975,2000434,4/21/2020,ROADWAY ,Schenectady,  ROTTERDAM ,  2929 MYRTLE AVE , 
6976,2000435,4/21/2020,PAVEMENT ,Westchester,  BEDFORD HILL ,  284 ADAMS ST , 
6977,2000436,4/21/2020,O'HARA RESIDENCE ,Ulster,  HIGHLAND ,  234 NORTH ELTING CORNERS ROAD , 
6978,2000437,4/21/2020,NATIONAL GRID ,Schoharie,  COBELSKILL ,  3794 ST RT 145 , 
6979,2000438,4/21/2020,SOIL / CONCRETE AND STORM DRAIN ,Orange,  WEST POINT ,  630 HODGES PLACE , 
6980,2000439,4/21/2020,DRAIN / 9 MILE CREEK ,Onondaga,  MARCELLUS ,  4139 SOUTH STREET ROAD , 
6981,2000440,4/21/2020,ROADWAY ,Columbia,  PHILMONT ,  7 UNION COURT , 
6982,2003860,4/21/2020,FORMER MULLEN IRONWORKS ,Warren,  GLENS FALLS ,  47-50 COOPER STREET , 
6983,2000441,4/21/2020,RESIDENCE ,Suffolk,  SOUTHAMPTON ,  22 SOUTH BEACH ROAD , 
6984,2000442,4/21/2020,FARM ,Onondaga,  CAMILLUS ,  6201 VANALSTINE RD , 
6985,2000443,4/21/2020,ROADWAY ,Suffolk,  PATCHOGUE ,  9 AND 160 LAKE SHORE DRIVE , 
6986,2000444,4/21/2020,STORM DRAIN ,Westchester,  MOUNT VERNON ,  NORTH MACQUESTEN PKWY , 
6987,2000445,4/21/2020,PAVEMENT NATIONAL GRID ,Fulton,  STAFFORD ,  624 STEWART LANDING ROAD , 
6988,2000446,4/21/2020,SOIL AND GROUND WATER ,Richmond,  STATEN ISLAND ,  2008-2012 VICTORY BLVD , 
6989,2000447,4/21/2020,HOLDEN - UST ,Westchester,  CHAPPAQUA ,  8 COLONY ROW , 
6990,2000448,4/21/2020,INDUSTRIAL MOMENTIVE ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
6991,2000449,4/21/2020,MARINA ,Suffolk,  ISLIP ,  100 BEACH DRIVE , 
6992,2000450,4/21/2020,RESIDENTAL ROADWAY ,Suffolk,  HUNTINGTON STATION ,  151 OAKWOOD ROAD , 
6993,2000451,4/21/2020,JIFFY LUBE ,Suffolk,  SHIRLEY ,  882 MONTAUK HIGHWAY , 
6994,2000452,4/21/2020,CUSTOM TOWING IFO 1131 COUNTY ROUTE 6 ,Oswego,  FULTON ,  INO 1131 COUNTY ROUTE 6 , 
6995,2000453,4/21/2020,ROADWAY ,Monroe,  BRIGHTON ,  PENFIELD RD @ RT 490 , 
6996,2000454,4/21/2020,VEHICLE AT APLUS SUNOCO GAS STATION ,Monroe,  ROCHESTER ,  1140 LYELL AVE , 
6997,2000455,4/21/2020,ROADWAY ,Bronx,  BRONX ,  EB CROSS BRONX EPRESS; @ WESTCHESTER AVE , 
6998,2000456,4/21/2020,CUMBERLAND FARM(3171) ,Columbia,  COLUMBIAVILLE ,  RT.9 @ 9.J , 
6999,2000457,4/22/2020,BRIDGE NEAR LAKE SHORE NORTH ROADWAY ,Oneida,  VIENNA ,  STATE ROUTE 13 , 
7000,2000458,4/22/2020,MVA IFO 743 TURNPIKE RD ,Cayuga,  CAYUGA ,  743 TURNPIKE ROAD , 
7001,2000480,4/22/2020,LEAKING OIL LINE ON A PUMP ,Niagara,  NIAGARA FALLS ,  4501 ROYAL AVE , 
7002,2000459,4/22/2020,POTASSIUM HYDROXIDE SPILL ,Westchester,  NORTH WHITE PLAINS ,  36 HILLANDALE AVE , 
7003,2000460,4/22/2020,COMMERCIAL ,Monroe,  MUMFORD ,  I90 EB MM 373.4 , 
7004,2000461,4/22/2020,LAKE CHAMPLAIN ,Essex,  TICONDEROGA ,  CHAMPLAIN LAKE , 
7005,2000489,4/22/2020,CASSENS TRANSPORT COMPANY ,Niagara,  NIAGARA FALLS ,  4749 WITMER ROAD , 
7006,2000462,4/22/2020,SERVICE CENTER ,Genesee,  BATAVIA ,  5100 EAST MAIN ST , 
7007,2000463,4/22/2020,COMMERCIAL/ INDUSTRIAL ,New York,  MANHATTAN ,  745 9TH AVENUE , 
7008,2000464,4/22/2020,ROYAL CARTING ,Dutchess,  POUGHQUAG ,  VICTORY LANE / CO RT 7 , 
7009,2000465,4/22/2020,SOIL AND GROUND WATER ,Saratoga,  BALLSTON LAKE ,  15 FRANCE LANE , 
7010,2000466,4/22/2020,REVERE COPPER AND BRASS ,Oneida,  ROME ,  1 REVERE PARK , 
7011,2000467,4/22/2020,ROADWAY ,Kings,  BROOKLYN ,  816 EAST 14TH ST , 
7012,2000468,4/22/2020,DUMP TRUCK MVA ,Rockland,  STONY POINT ,  409 CALL HOLLOW ROAD , 
7013,2000476,4/22/2020,ROADWAY SPILL ,Queens,  QUEENS ,  WOODHAVEN BLVD AND BOOTH ST , 
7014,2000469,4/22/2020,HELMES RES ,Westchester,  KATONAH ,  177 VALLEY ROAD , 
7015,2000470,4/22/2020,RESIDENCE ,Suffolk,  NORTH BABYLON ,  27 CHAPEL PLACE , 
7016,2000471,4/22/2020,GROUND AND STORM DRAIN ,Washington,  GRANVILLE ,  65 CHURCH ST , 
7017,2000472,4/22/2020,CAPALDO - AST ,Westchester,  WEST HARRISON ,  9 BUCKOUT RD , 
7018,2000473,4/22/2020,CON ED SPILL ,Westchester,  PEEKSKILL ,  137 OAKWOOD DRIVE , 
7019,2000474,4/22/2020,RESIDENTIAL ,Oswego,  CENTRAL SQUARE ,  403 DEER RUN RD , 
7020,2000475,4/22/2020,VELOX TRACTOR TRAILER ACCIDENT ,Westchester,  SCARSDALE ,  HUTCHSON RIVER PARKWAY S.B MM 13.1 , 
7021,2000477,4/22/2020,RESIDENTAL ,Fulton,  GLOVERSVILLE ,  501 WARREN RD , 
7022,2000478,4/22/2020,ROADWAY IN THE MEDIAN IN INTERSECTION ,Monroe,  ROCHESTER ,  RT.390 @ RT.590 , 
7023,2000479,4/22/2020,RGE TRANSFORMER ,Monroe,  HENRIETTA ,  49 VISCOUNT DR , 
7024,2000481,4/22/2020,RESIDENTIAL ,Kings,  BROOKLYN ,  63 SUNNYSIDE AVENUE , 
7025,2000482,4/22/2020,COMMERICAL NYSPI ,New York,  MANHATTAN ,  1051 RIVERSIDE DR , 
7026,2000483,4/22/2020,PRIVATE RESD ,Cattaraugus,  WEST VALLEY ,  10457 RTE 240 , 
7027,2000484,4/22/2020,NEWBRIDGE CREEK ,Nassau,  SOUTH BELLMORE ,  2637 BELMILL RD , 
7028,2000485,4/22/2020,SPOONER (CODY) RESIDENCE ,Ontario,  GENEVA ,  2418 TOWNLINE RD , 
7029,2000486,4/23/2020,POLE 58-1 ,Fulton,  MAYFIELD ,  3045 STATE HIWAY 30 , 
7030,2000487,4/23/2020,DEPENDABLE DISPOSAL IFO 3512 SHERMAN ROAD ,Cayuga,  CATO ,  3512 SHERMAN ROAD , 
7031,2000488,4/23/2020,ROADWAY ,Schenectady,  SCHENECTADY ,  2323 CURRY ROAD , 
7032,2000490,4/23/2020,ROADWAY AND PARKING LOT ,Nassau,  HICKSVILLE ,  25 CHARLOTTE AVE , 
7033,2000491,4/23/2020,RESIDENCE ,Suffolk,  GREENLAWN ,  16 SINCLAIR DRIVE , 
7034,2000492,4/23/2020,DRIVEWAY; SOIL; FARMERS FIELD ,Herkimer,  ILION ,  152 NORTH COLUMBIA ROAD , 
7035,2000493,4/23/2020,RESIDENCE ,Nassau,  EAST MEADOW ,  2402 MADISON STREET , 
7036,2000494,4/23/2020,DRUM RUN ,Bronx,  BRONX ,  669 DRAKE ST , 
7037,2000495,4/23/2020,TAPPAN ZEE BRIDGE ,Westchester,  TARRYTOWN ,  OLD PIER # 175 , 
7038,2000496,4/23/2020,VARGAS - UST ,Westchester,  SOUTH SALEM ,  52 SABBATHDAY HILL RD , 
7039,2000497,4/23/2020,PITTSFORD CENTRAL SCHOOL DISTRICT ,Monroe,  PITTSFORD ,  100 MENDON CENTER ROAD , 
7040,2000498,4/23/2020,RUGGIRELLO PROPERTY ,Orange,  WALDEN ,  277 ST ANDREWS RD , 
7041,2000499,4/23/2020,CONTAINMENT ,Chautauqua,  SINCLAIRVILLE ,  18 MAIN ST , 
7042,2000500,4/23/2020,ROADWAY ,Erie,  CLARENCE ,  DELAWARE RD @ GOODRICH RD , 
7043,2000501,4/23/2020,TANKS- 613 AUTOMOTIVE GROUP ,Ulster,  ELLENVILLE ,  188 SOUTH MAIN STREET , 
7044,2000502,4/23/2020,RESIDENCE ,Nassau,  SEAFORD ,  3799 FRANKLIN AVENUE , 
7045,2000503,4/23/2020,VALERO ,Suffolk,  MASTIC ,  1651 MONTAUK HIGHWAY , 
7046,2000504,4/23/2020,REIDENTIAL ,Bronx,  BRONX ,  6125 BROADWAY , 
7047,2000505,4/23/2020,NATIONAL GRID AT 142 MIDLER PARK DR ,Onondaga,  SYRACUSE ,  142 MIDLER PARK DR , 
7048,2000506,4/23/2020,INDUSTRIAL ,Kings,  BROOKLYN ,  730 3RD AVE AND 23TH ST , 
7049,2000507,4/23/2020,MVA- RD/CREEK ,Putnam,  BREWSTER ,  790 RT 312 , 
7050,2000508,4/24/2020,SPILL IN DRIVEWAY ,Westchester,  PEEKSKILL ,  4 NELSON AVE , 
7051,2000509,4/24/2020,PEEKSKILL LIBRARY ,Westchester,  PEEKSKILL ,  4 NELSON AVE , 
7052,2000510,4/24/2020,AURELIUS CROMPOND LLC ,Westchester,  PEEKSKILL ,  1847 CROMPOND ROAD , 
7053,2000511,4/24/2020,XPO LOGISTICS ,Monroe,  ROCHESTER ,  300 INTERNATIONAL BLVD , 
7054,2000512,4/24/2020,PAVEMENT ,Suffolk,  RIVERHEAD ,  1199 ROUTE 58 , 
7055,2000525,4/24/2020,MONTAUK HARBOR ,Suffolk,  MONTAUK ,  69 STAR ISLAND , 
7056,2000513,4/24/2020,GROUND ,Onondaga,  SYRACUSE ,  STATE ST , 
7057,2000514,4/24/2020,COMMERCIAL ,Warren,  GLENS FALLS ,  150 BROAD ST , 
7058,2000515,4/24/2020,PITSTOP ,Montgomery,  AMSTERDAM ,  170 CHURCH ST , 
7059,2000516,4/24/2020,PAVEMENT AND NEAR CREEK ,Montgomery,  AMSTERDAM ,  217 ROMAN AVE , 
7060,2000518,4/24/2020,TAPPAN ZEE ,Westchester,  TARRYTOWN ,  PIER B 176 @ TAPPAN ZEE BRIDGE , 
7061,2000519,4/24/2020,CENTRAL HUDSON ,Dutchess,  HYDE PARK ,  20 CARDINAL ROAD , 
7062,2000520,4/24/2020,DRUM RUN ,Queens,  ASTORIA ,  30-10 31 AVE , 
7063,2000523,4/24/2020,MORRIS AUTO ,Monroe,  ROCHESTER ,  52 LIGHTFOOT STREET , 
7064,2000521,4/24/2020,TRACK 2 - FRONTIER LINE ,Erie,  BUFFALO ,  205 REIMAN STREET , 
7065,2000522,4/24/2020,GROUND AND WITH IN BUILDING ,Suffolk,  ISLANDIA ,  228 BLYDENBURGH ROAD , 
7066,2000524,4/24/2020,LANGAN RESIDENCE ,Suffolk,  AMAGANSETT ,  1843 MONTAUK HIGHWAY , 
7067,2000526,4/24/2020,PALENVILLE MARKET ,Greene,  PALENVILLE ,  3388 ROUTE 32 , 
7068,2000527,4/24/2020,REYNER MVA@ 345 PIERCE HILL RD ,Broome,  VESTAL ,  345 PIERCE HILL RD , 
7069,2000528,4/24/2020,CORNELL UNIVERSITY ,Tompkins,  ITHACA ,  118 MCGRAW PL , 
7070,2000529,4/24/2020,CUMBERLAND FARMS/UNDERGROUND STORAGR TANK ALARM ,Albany,  GLENMONT ,  68 RT.9 W , 
7071,2000530,4/24/2020,COUNTY CLUB RD ACROSS FROM LUTZ FEED ,Otsego,  ONEONTA ,  COUNTY CLUB RD , 
7072,2000531,4/24/2020,ROCHESTER GAS & ELECTRIC ,Ontario,  SOUTH BRISTOL ,  6500 RT 65 S.B , 
7073,2000532,4/25/2020,RESIDENTIAL ,Schenectady,  SCHENECTADY ,  500 MABIE LANE , 
7074,2000533,4/25/2020,MAKUCH RESIDENCE AND BROEDEL FUEL ,Madison,  HUBBARDSVILLE ,  1885 CARTER RD , 
7075,2000534,4/25/2020,BAY PARK BOAT RAMP ,Nassau,  EAST ROCKAWAY ,  MARJORIE LN S/O COMPTON ST , 
7076,2000535,4/25/2020,VEHICLE ACCIDENT ,Ulster,  ULSTER PARK ,  810 BROADWAY (RT. 9W SB) , 
7077,2000536,4/25/2020,MUNSKY RESIDENCE ,Suffolk,  RONKONKOMA ,  298 AVE A , 
7078,2000537,4/25/2020,RESIDENCE ,New York,  MANHATTAN ,  515 EAST 87TH ST , 
7079,2000538,4/25/2020,RESIDENCE ,Nassau,  LEVITTOWN ,  91 SWAN LANE , 
7080,2000539,4/25/2020,NATIONAL GRID ,Albany,  VOORHESIVLLE ,  2693 NEW SCOTLAND AVE , 
7081,2000540,4/25/2020,VEHICLE SPILL ,Westchester,  NORTH SALEM ,  DINGLE RIDGE ROAD , 
7082,2000541,4/25/2020,AIRPORT ,Orange,  NEWBURGH ,  3 EXPRESS DR , 
7083,2000542,4/25/2020,SESSIONS RESIDENCE ,Nassau,  BALDWIN ,  1153 CRAMER CT , 
7084,2000543,4/25/2020,MALLEY RESIDENCE ,Suffolk,  EAST ISLIP ,  164 COUNTRY VILLAGE LANE , 
7085,2000544,4/26/2020,MVA RT 167 ,Herkimer,  LITTLE FALLS ,  FOLEY HILL RD , 
7086,2000545,4/26/2020,FISHKILL CREEK ,Dutchess,  BEACON ,  MASON CIRCLE , 
7087,2000546,4/26/2020,INDUSTRIAL ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
7088,2000547,4/26/2020,DUNN LANDFILL ODOR COMPLAINT ,Rensselaer,  RENSSELAER ,  76 FOWLER AVE , 
7089,2000548,4/26/2020,PILOT TRUCK STOP ,Onondaga,  LIVERPOOL ,  107 7TH NORTH ST , 
7090,2000549,4/26/2020,ROADWAY ,Suffolk,  HOLBROOK ,  700 FURROWS RD , 
7091,2000550,4/26/2020,MERCURY ON BEDROOM FLOOR TILES ,Westchester,  MONTROSE ,  2111 ALBANY POST RD , 
7092,2000551,4/27/2020,CUMBERLAND FARMS/ALARM ,Suffolk,  MANORVILLE ,  498 COUNTY RD 111 , 
7093,2000552,4/27/2020,CREEK ,Oneida,  MUNNSVILLE ,  5501 KNOXBORO RD , 
7094,2000553,4/27/2020,CAT DEALERSHIP ,Genesee,  BATIVA ,  4610 EAST SAILE DRIVE , 
7095,2000554,4/27/2020,COMMERCIAL ,Niagara,  MODEL CITY ,  1550 BALMER RD , 
7096,2000555,4/27/2020,RESIDENCE ,Albany,  ALBANY ,  14 PROVIDENCE ST , 
7097,2000556,4/27/2020,CON ED PAD MOUNT TRANSFORMER ,Westchester,  NEW ROCHELLE ,  16 GUION PLACE , 
7098,2000557,4/27/2020,HUDSON RIVER ,Orange,  NEWBURGH ,  2 PARK PLACE , 
7099,2000578,4/27/2020,NORTHWEST CORNER ,Niagara,  CAMBRIA ,  ROUTE 93 AND ROUTE 104 , 
7100,2000558,4/27/2020,SHEEN ON ROAD ,Ulster,  PINE HILL ,  OLD TURNPIKE ROAD , 
7101,2000559,4/27/2020,NEAR SOUTH WESTERN OVERPASS ,Erie,  ORCHARD PARK ,  RT 219 SOUTH BOUND , 
7102,2000560,4/27/2020,AIR ,Columbia,  REDHOOK ,  43 BATHRICK FARM RD , 
7103,2000561,4/27/2020,OATKA CREEK ,Genesee,  LEROY ,  SHELDON ROAD AND ROUTE 19 , 
7104,2000562,4/27/2020,EXCAVATION @ LAKE PLACID SCHOOL ,Essex,  LAKE PLACID ,  34 SCHOOL ST , 
7105,2000563,4/27/2020,POLE 100 ,Warren,  QUEENSBURY ,  572 LUZERNE RD , 
7106,2000564,4/27/2020,O&R TRANSFORMER ,Rockland,  POMONA ,  12 COUNTRY CLUB LANE , 
7107,2000565,4/27/2020,MOBILE HOME ,Schoharie,  DELANSON ,  1303 BARTON HILL RD , 
7108,2000566,4/27/2020,TRUCK ACCIDENT ,Orange,  WOODBURY ,  NYS THRUWAY -I-87 EXIT 16 , 
7109,2000567,4/27/2020,PRIVATE RESD ,Westchester,  WEST HARRISON ,  10 PEARL AVE , 
7110,2000568,4/27/2020,MOBIL MINI LOSS TO LOADING DOCK AT HOSPITAL ,New York,  NEW YORK ,  535 E 70TH ST , 
7111,2000569,4/27/2020,CUMBERLAND FARMS ,Rensselaer,  NASSAU ,  2 CHATHAM ST , 
7112,2000570,4/27/2020,VEHICLE ACCIDENT ,Orange,  WOODBURY ,  I- 87 SOUTH , 
7113,2000571,4/27/2020,MOMENTIVE ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
7114,2000572,4/27/2020,MVA ,Dutchess,  WAPPINGERS FALLS ,  NEW HACKENSACK RD , 
7115,2000573,4/27/2020,MILTON PETROU PROPERTY ,Greene,  ACRA ,  5799 RTE 23 , 
7116,2000574,4/27/2020,INSIDE THE STORE ,Queens,  COLLEGE POINT ,  129-21 14TH AVE , 
7117,2000575,4/28/2020,CEMENT ,Queens,  FLUSHING ,  16017 45TH AVE , 
7118,2000576,4/28/2020,ACROSS FROM 45 PLATT RD ,Suffolk,  ORIENT ,  PLATT RD AND RTE 25 , 
7119,2000577,4/28/2020,SUPERIOR ENERGY ,Steuben,  WAYLAND ,  114 MAIN ST , 
7120,2000579,4/28/2020,ZUBALSKY-PEER RESIDENCE ,Tioga,  OWEGO ,  3625 MONTROSE TURNPIKE , 
7121,2000580,4/28/2020,MULTIPLE STREETS ,Nassau,  LONG BEACH ,  CONNECTICUT AVE; FLORIDA ST; GEORGIA AVE.; KENTUCK , 
7122,2000581,4/28/2020,TRUCK ROLLOVER ,Orange,  MIDDLETOWN ,  I-84 EB EXIT 19B WB OFF RAMP , 
7123,2000582,4/28/2020,HACKEL - UST ,Westchester,  ARMONK ,  7 OREGON HOLLOW RD , 
7124,2000583,4/28/2020,ORTIZ RESIDENCE ,Nassau,  BETHPAGE ,  36 NORTH SHERIDAN AVE , 
7125,2000584,4/28/2020,TRUCK SPILL ,Orange,  WOODBURY ,  EXIT 16 I-87 NB , 
7126,2000585,4/28/2020,TRACTOR TRAILER ACCIDENT ,Orange,  GOSHEN ,  252 GREENWICH AVE , 
