,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
5025,1710094,2/6/2018,POLETTI 500 MW POWER PLANT ,Queens,  ASTORIA ,  3103 20TH AVE , 
5026,1710095,2/6/2018,ON ROADWAY ,New York,  MANHATTAN ,  BROADWAY @ EAST HOUSTON , 
5027,1710096,2/6/2018,BUFFALO AIRPORT ON RUNWAY 14 ,Erie,  CHEEKTOWAGA ,  4200 GENESEE ST , 
5028,1710097,2/6/2018,POLE TRANSFORMER CON ED ,Bronx,  BRONX ,  3526 MCOWEN AVE , 
5029,1710098,2/6/2018,CRAWFORD RESIDENCE ,Suffolk,  WYANDANCH ,  68 JAMAICA AVENUE , 
5030,1710099,2/6/2018,MAHONEY RESIDENCE ,Nassau,  MASSAPEQUA ,  16 FAIRFIELD ROAD , 
5031,1710100,2/6/2018,AIRCRAFT RAMP ,Westchester,  WHITE PLAINS ,  38 LOOP RD , 
5032,1710101,2/6/2018,ST BARTHOLOMEW'S CHURCH ,Westchester,  WHITE PLAINS ,  82 PROSPECT ST , 
5033,1710104,2/7/2018,RESIDENTIAL ,Kings,  BROOKLYN ,  141 MARTENSE ST , 
5034,1710105,2/7/2018,ANDREASEN RESIDENCE ,Suffolk,  SOUTHAMPTON ,  1743 MAJORS PATH , 
5035,1710106,2/7/2018,EXCAVATION SITE ,New York,  MANHATTAN ,  10TH AVE - WEST 37TH ST , 
5036,1710107,2/7/2018,CALLICOON CREEK ,Sullivan,  DELAWARE ,  ROUTE 17B , 
5037,1710108,2/7/2018,WORLD WIDE TRUCK NYS TWY I-90 MP 194.8 ,Montgomery,  CANAJOHARIE ,  NYS TWY I-90 MP 194.8 , 
5038,1710109,2/7/2018,MOMENTIVE ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
5039,1710110,2/7/2018,UNKNOWN ,Suffolk,  PATCHOGUE ,  SUNRISE NORTH SERVICE/SILLS ROAD , 
5040,1710111,2/7/2018,NYHO LLC ,Suffolk,  SAG HARBOR ,  5 JEFFERSON STREET , 
5041,1710112,2/7/2018,DUNHAM RESIDENCE ,Suffolk,  BLUE POINT ,  17 BARTEUA AVENUE , 
5042,1710113,2/7/2018,CATLIN HILL COMPRESSOR STATION ,Chemung,  HORSEHEADS ,  31 SOUTH CEMETERY ROAD , 
5043,1710114,2/7/2018,RESIDENCE ,Suffolk,  EAST HAMPTON ,  1 WILDFLOWER LANE , 
5044,1710115,2/7/2018,ROADSIDE EMBANKMENT ,Oneida,  DEERFIELD ,  RT 12 SB LANE 1/4 SOUTH OF MILLER RD , 
5045,1710116,2/7/2018,1500' OFF STATE RT 416 ,Orange,  MONTGOMERY ,  CANNING RD , 
5046,1710117,2/7/2018,WINDLASS DR GASOLINE ODORS ,Albany,  LATHAM ,  11 WINDLASS DR; 12 WINDLASS DR , 
5047,1710118,2/7/2018,DRAIN ,Richmond,  STATEN ISLAND ,  BRADLEY AVE AND VICTORY BLVD , 
5048,1710119,2/7/2018,RESIDENCE ,Suffolk,  PATCHOGUE ,  37 MAPLE AVENUE , 
5049,1710121,2/8/2018,ROADWAY ,Queens,  QUEENS ,  BEDELL STREET AND FARMERS BLVD , 
5050,1710122,2/8/2018,PAVEMENT ,Queens,  QUEENS ,  FARMERS BLVD AND 182ND STREET , 
5051,1710123,2/8/2018,HIGHWAY ,Schoharie,  SCHOHARIE ,  INTERSTATE 88 MILE MARKER 99 EAST BOUND , 
5052,1710124,2/8/2018,SANCHEZ RES ,Orange,  SCOTCHTOWN ,  2 KEATS RD , 
5053,1710125,2/8/2018,CON ED FARRAGUT SUB STATION ,Kings,  BROOKYLN ,  89 JOHN ST , 
5054,1710126,2/8/2018,ROAD ,Wyoming,  COVINGTON ,  COUNTY RT 13 AND ROUTE 246 , 
5055,1710127,2/8/2018,FIRE ISLAND FERRIES ,Suffolk,  BAY SHORE ,  99 MAPLE AVENUE , 
5056,1710128,2/8/2018,HELMANG - HISTORIC UST ,Westchester,  SCARSDALE ,  62 BIRCHALL DR , 
5057,1710129,2/8/2018,NYC TRANSIT ,Queens,  QUEENS ,  FRESH POND RD AND 68TH RD , 
5058,1710130,2/8/2018,SOIL CON ED PAD MOUNT TRANS ,Richmond,  STATEN ISLAND ,  138 ERIKA LOOP , 
5059,1710136,2/8/2018,WASTE OIL STORAGE AREA ,Erie,  CHEEKTOWAGA ,  2425 WALDEN AVENUE , 
5060,1710157,2/8/2018,RESIDENCE ,Dutchess,  PAWLING ,  101 HURDS CORNERS RD , 
5061,1710131,2/8/2018,GAS STATION ,Erie,  CHEEKTOWAGA ,  3550 GENESEE ST , 
5062,1710132,2/8/2018,WESTCHESTER COUNTY AIRPORT BLD 1 ,Westchester,  WHITE PLAINS ,  240 AIRPORT RD , 
5063,1710134,2/8/2018,RESIDENTIAL ,Otsego,  UNADILLA ,  611 STATE HIGHWAY 7 , 
5064,1710133,2/8/2018,SAWKILL POND ,Ulster,  KINGSTON ,  906 SAWKILL ROAD , 
5065,1710135,2/8/2018,TOMPKINS PARK NYS PARKS AND REC ,Richmond,  STATEN ISLAND ,  434 TOMPKINS AVE , 
5066,1710138,2/8/2018,WASTE PROCESS WATER SPILL; LOCKHEED MARTIN ,Tioga,  OWEGO ,  1801 STATE RT 17C , 
5067,1710137,2/8/2018,UNKNOWN ,Erie,  ALDEN ,  12132 WALDEN AVE , 
5068,1710139,2/8/2018,RITE AID STORE DRIVE THRU ,Wayne,  WILLIAMSON ,  4061 STATE ROUTE 104 , 
5069,1710140,2/8/2018,UNKNOWN ,Suffolk,  OCEAN BEACH ,  24 FAIRWAY AVENUE , 
5070,1710141,2/8/2018,WAGNER RESIDENCE ,Suffolk,  HUNTINGTON STATION ,  12 RUBY LANE , 
5071,1710142,2/8/2018,DOLIE RESIDENCE ,Nassau,  VALLEY STREAM ,  39 FOREST AVENUE , 
5072,1710143,2/8/2018,RESIDENTIAL ,Orange,  PORT JERVIS ,  17 MINISINK AVE , 
5073,1710144,2/8/2018,TRACTOR TRAILER ACCIDENT ,Essex,  ELIZABETHTOWN ,  I87 SOUTHBOUND SOUTHTH OF EXIT 31 , 
5074,1710145,2/8/2018,AIR NATIONAL GUARD STRATTON AFB @ BLDG 25 ,Schenectady,  SCOTIA ,  1 AIR NATIONAL GUARD RD , 
5075,1710146,2/8/2018,CUMBERLAND FARMS RT 9 LEAKING CAR ,Columbia,  STOCKPORT ,  1257 RT 9 , 
5076,1710147,2/8/2018,BP GAS ,Westchester,  MOHEGAN LAKE ,  1770 EAST MAIN ST , 
5077,1710148,2/8/2018,ON STREET ,Putnam,  BREWSTER ,  221 GUINEA RD , 
5078,1710120,2/8/2018,GLOBAL LOGISTICS MVA ,Oneida,  WHITESTOWN ,  I-90 MILE POST 241 WB , 
5079,1710149,2/9/2018,ACROSS USA TRUCK I-90 NYS TWY MP 193.4 W ,Montgomery,  CANAJOHARIE ,  I-90 NYS TWY MP 193.4 W , 
5080,1710150,2/9/2018,MANHOLE#26090 ,New York,  MANHATTAN ,  AVENUE C/EAST 16TH ST , 
5081,1710151,2/9/2018,SEWER PLANT ,Essex,  TICONDEROGA ,  219 MONTCALM ST , 
5082,1710152,2/9/2018,RESIDENCE ,Suffolk,  FORT SALONGA ,  11 MILEMORE DRIVE , 
5083,1710153,2/9/2018,PARKING LOT ,Saratoga,  HALFMOON ,  1 LIEBICH LANE , 
5084,1710154,2/9/2018,LOADER IN PARKING LOT ,Oswego,  OSWEGO ,  76 INDEPENDENCE , 
5085,1710155,2/9/2018,RESIDENTIAL ,New York,  STATEN ISLAND ,  BROADWAY AND CARY ST , 
5086,1710156,2/9/2018,I86 EASTBOUND MILE MARKER 134 ,Steuben,  HOWARD ,  I86 EASTBOUND MILE MARKER 134 , 
5087,1710158,2/9/2018,SI GROUP MAIN ST RT 5S ,Schenectady,  ROTTERDAM JUNCTION ,  1000 MAIN ST RT 5S , 
5088,1710162,2/9/2018,COMMERCIAL JFK AIRPORT CON ED ,Queens,  JAMAICA ,  NEAR BUILDING 209 , 
5089,1710159,2/9/2018,COLE AT 241 CHAPEL RD ,Oswego,  HANNIBAL ,  241 CHAPEL RD , 
5090,1710160,2/9/2018,NYC TRANSIT ,New York,  MANHATTAN ,  BATTERY PLACE GREENWICH , 
5091,1710161,2/9/2018,FRED HARRIS RESIDENCE ,Orange,  PINE BUSH ,  963 HILL AVE , 
5092,1710163,2/9/2018,MACOMBS DAM BRIDGE ,New York,  MANHATTAN ,  155 ST BETWEEN MANHATTAN & BRONX , 
5093,1710165,2/9/2018,VUKSANAJ - UST ,Westchester,  SCARSDALE ,  76 BRENDON HILL RD , 
5094,1710164,2/9/2018,TC MURPHY LUMBER CO ,Warren,  WEAVERTOWN ,  3911 ST RTE 8 , 
5095,1710166,2/9/2018,JEFFY LUBE FILL BOX AREA ,Warren,  QUEENBURY ,  265 QUACKER RD , 
5096,1710167,2/9/2018,FISHERS ISLAND UTILITY ,Suffolk,  FISHERS ISLAND ,  161 HORIENTAL AVENUE , 
5097,1710168,2/9/2018,SUB STATION ,New York,  MANHATTAN ,  700 11TH AVE , 
5098,1710169,2/9/2018,CON ED ASTOR SUBSTATION ,New York,  MANHATTAN ,  ASTOR 700 11TH AVE , 
5099,1710170,2/9/2018,COMMERCIAL ,Erie,  BUFFALO ,  552 HIGHLAND AVE , 
5100,1710171,2/9/2018,MARINO RESIDENCE ,Suffolk,  KINGS PARK ,  111 GROVE ROAD , 
5101,1710172,2/9/2018,CORCORAN - UST ,Westchester,  CORTLANDT MANOR ,  2200 MAPLE AVE , 
5102,1710173,2/9/2018,RESIDENTIAL ,Schoharie,  COBLESKILL ,  369 HUBB SHUTTS RD , 
5103,1710174,2/9/2018,OVERPRESSURIZED UST ,Westchester,  SCARSDALE ,  100 SPRAIN VALLEY RD , 
5104,1710176,2/9/2018,HORRACE RESIDENCE ,Putnam,  PATTERSON ,  25 IROQUOIS RD , 
5105,1710177,2/9/2018,ANGACIAN RESIDENCE ,Nassau,  SYOSSET ,  3 WAYLOR LANE , 
5106,1710178,2/9/2018,RESIDENTIAL ,Queens,  ASTORIA ,  31-80 44TH ST , 
5107,1710179,2/9/2018,COMMERCIAL ,Nassau,  GLENWOOD LANDING ,  133 GLENWOOD ROAD , 
5108,1710180,2/9/2018,PANCO TERMINAL ,Rockland,  STONY POINT ,  23 GRASSY POINT RD , 
5109,1710181,2/9/2018,DANDY MINI MART ,Steuben,  EAST CORNING ,  11979 EAST CORNING ROAD , 
5110,1710182,2/10/2018,MVA THRUWAY ,Genesee,  PEMBROKE ,  I-90 MILEMARKER 402.8 WESTBOUND , 
5111,1710183,2/10/2018,FINCH PAPER ,Warren,  GLENS FALLS ,  1 GLEN ST , 
5112,1710184,2/10/2018,POWER PLANT SITE ,Dutchess,  DOVER ,  2241 STATE RTE 22 , 
5113,1710185,2/10/2018,UNKNOWN ,Nassau,  MERRICK ,  2641 MERRICK AVENUE , 
5114,1710186,2/10/2018,COVENANT TRANSPORT MVA ,Genesee,  BETHANY ,  5437 BROADWAY ROAD , 
5115,1710187,2/10/2018,EADERESTO RESIDENCE ,Suffolk,  CENTER MORICHES ,  35 BEACHFERN ROAD , 
5116,1710188,2/10/2018,COVENANT TRANSPORT MVA ,Genesee,  EAST BETHANY ,  5437 BROADWAY ROAD , 
5117,1710189,2/10/2018,KWIK FILL CUSTOMER OVERFILL ,Broome,  BINGHAMTON ,  267 MAIN ST , 
5118,1710190,2/10/2018,ROADWAY SURFACE/SNOW ,Oneida,  DEERFIELD ,  10542 DOYLE RD , 
5119,1710191,2/10/2018,ROADWAY ,Ulster,  ESOPUS ,  1142 ROUTE 9W , 
5120,1710192,2/10/2018,RESIDENCE ,Suffolk,  SELDEN ,  38 BELAIR RD , 
5121,1710193,2/10/2018,RESIDENTIAL ,Putnam,  COLD SPRING ,  6 GARDEN ST , 
5122,1710194,2/10/2018,AIRPORT ,Westchester,  WHITE PLAINS ,  38 LOOP RD , 
5123,1710195,2/10/2018,CANAL ,Suffolk,  BAY SHORE ,  125 AWIXA AVE , 
5124,1710196,2/10/2018,BYRNE DAIRY AT 6301 FLY RD ,Onondaga,  DEWITT ,  6301 FLY RD , 
5125,1710197,2/10/2018,DRUM RUN ,Queens,  QUEENS ,  150-23 99TH PLACE , 
5126,1710198,2/10/2018,STEWART RESIDENCE ,Columbia,  RED HOOK ,  65 BEAVER RD , 
5127,1710199,2/10/2018,ARDSLEY DINER IN PARKING LOT ,Westchester,  ARDSLEY ,  731 SAW MILL RIVER RD , 
5128,1710200,2/11/2018,MANHOLE# 811 ,Bronx,  BRONX ,  TRINITY AVE AND E 163RD ST , 
5129,1710201,2/11/2018,MARTINEZ RESIDENCE ,Wayne,  WILLIAMSON ,  6530 REDMAN ROAD , 
5130,1710202,2/11/2018,COMMERCIAL ,Chautauqua,  ARKWRIGHT ,  STRAIGHT RD AND CENTER RD , 
5131,1710203,2/11/2018,PLANT ,Dutchess,  DOVER ,  360 HOLSAPPLE , 
5132,1710204,2/11/2018,WALLKILL RIVER ,Orange,  MIDDLETOWN ,  ROUTE 17M , 
5133,1710205,2/11/2018,POLE TOP ,Saratoga,  CLIFTON PARK ,  BOYACK RD , 
5134,1710206,2/11/2018,CREEK ,Suffolk,  BAY SHORE ,  15 REDINGTON STREET , 
5135,1710207,2/11/2018,DOUGHER RES ,Orange,  TUXEDO ,  435 BRAMERTOWN RD , 
5136,1710208,2/11/2018,WALSH RESIDENCE ,Nassau,  WANTAGH ,  1813 OAKLAND AVENUE , 
5137,1710209,2/11/2018,BASEMENT ,Queens,  BAYSIDE ,  40-22 221ST , 
5138,1710210,2/11/2018,ROBINS MES BUILDING ,Westchester,  SLEEPY HOLLOW ,  701 NORTH BROADWAY , 
5139,1710211,2/11/2018,WEGMAN'S GROCERY ,Monroe,  PENFIELD ,  2157 PENFIELD ROAD , 
5140,1710212,2/11/2018,PRIVATE RESD ,Westchester,  WHITE PLAINS ,  16 ANDRIANNE PLACE , 
5141,1710213,2/11/2018,LEICHNAM RESIDENCE ,Greene,  CAIRO ,  28 BANTA LN , 
5142,1710214,2/11/2018,EARLY RESIDENCE ,Nassau,  ROCKVILLE CENTRE ,  350 LINCOLN AVENUE , 
5143,1710215,2/11/2018,RESIDENCE ,Suffolk,  HUNTINGTON ,  21 PRIME AVENUE , 
5144,1710216,2/11/2018,FARRAGUT SUBSTATION ,Kings,  BROOKLYN ,  89 JOHN ST , 
5145,1710217,2/12/2018,INTERSECTION ,Westchester,  ELMSFORD ,  NORTH STONE AVE/BARNEY ST , 
5146,1710218,2/12/2018,PAVEMENT ,Cattaraugus,  CHERRY CREEK ,  6804 MAIN ST , 
5147,1710219,2/12/2018,COLGATE UNIVERSITY AT88 HAMILTON ST ,Madison,  HAMILTON ,  88 HAMILTON ST , 
5148,1710220,2/12/2018,RESIDENTIAL ,Kings,  BROOKLYN ,  160 BOERUM ST , 
5149,1710221,2/12/2018,NIAGARA YARD ,Niagara,  NIAGARA ,  2550 29 ST , 
5150,1710222,2/12/2018,RESIDENTIAL UST ,Westchester,  HAWTHORNE ,  101 ATLANTIC AVE , 
5151,1710223,2/12/2018,ALOIA - BASEMENT AST ,Westchester,  PORT CHESTER ,  44 HAINES BLVD , 
5152,1710224,2/12/2018,CONCRETE ,Westchester,  VALHALLA ,  315 OLD SAW MILL RIVER ROAD , 
5153,1710225,2/12/2018,CREEK ,Orange,  NEW WINDSOR ,  327 OLD FORGE HILL , 
5154,1710226,2/12/2018,TROUTS AUTO RECYCLING TRUCK ,Wayne,  NEWARK ,  2057 HYDESVILLE ROAD , 
5155,1710227,2/12/2018,PAVEMENT ,Saratoga,  WATERFORD ,  260 HUDSON RIVER ROAD , 
5156,1710228,2/12/2018,EMILY BACHMAN RES ,Jefferson,  ALEXANDRIA ,  43784 ST RT 37 , 
5157,1710230,2/12/2018,EMILY BACHMAN RES ,Jefferson,  ALEXANDRIA ,  43784 NY ST ROUTE 37 , 
5158,1710229,2/12/2018,GETTY LOUDON RD (RT 9) ,Albany,  LATHAM ,  736 LOUDON RD , 
5159,1710231,2/12/2018,PENSKE TRUCK SADDLE TANK PUNCTURED ,Broome,  KIRKWOOD ,  I81S MM 5.5 , 
5160,1710232,2/12/2018,J&H AUTO COLLISION ,Nassau,  WESTBURY ,  117 URBAN AVENUE , 
5161,1710234,2/12/2018,COMMERCIAL ,New York,  MANHATTAN ,  253 EAST SECOND ST , 
5162,1710233,2/12/2018,RESIDENCE ,Nassau,  MANHASSET ,  151 BAYVIEW ROAD , 
5163,1710235,2/12/2018,DRAKE RESIDENCE ,Suffolk,  HOLTSVILLE ,  24 FLORAL AVENUE , 
5164,1710244,2/12/2018,COMMERCIAL RIVER RD ,Albany,  GLENMONT ,  552 RIVER RD , 
5165,1710237,2/12/2018,ONTEORA SCHOOLS/TRANSPORTAION GARAGE ,Ulster,  BOICEVILLE ,  4166 RT 28 , 
5166,1711031,2/12/2018,FORMER DUNKIN DONUTS ,Erie,  CHEEKTOWAGA ,  4395 UNION ROAD , 
5167,1710236,2/12/2018,SOIL ,Washington,  GRANVILLE ,  9 NORTH MAPLE ST , 
5168,1710238,2/12/2018,PS 187 ,New York,  NY ,  349 CABRINI BLVD , 
5169,1710239,2/12/2018,THOMAS - UST ,Westchester,  NEW ROCHELLE ,  55 CLINTON AVE , 
5170,1710240,2/12/2018,UNKNOWN NO SPILL ,Nassau,  OLD WESTBURY ,  2 BOSTWICK LANE , 
5171,1710241,2/12/2018,AIR ,Tompkins,  ITHACA ,  251 SOLIDAGO ROAD , 
5172,1710242,2/12/2018,AIR ,Tompkins,  ITHACA ,  526 CAMPUS ROAD , 
5173,1710243,2/12/2018,AIR ,Tompkins,  ITHACA ,  512 TOWER , 
5174,1710245,2/12/2018,PREDMORE/E&V/CAPCO @6806 W KEENEY RD ,Cortland,  CUYLER ,  6806 WEST KEENEY ROAD , 
5175,1710246,2/12/2018,7-ELEVEN GAS STATION ,Monroe,  ROCHESTER ,  1133 SCOTTSVILLE ROAD , 
5176,1710247,2/12/2018,SOIL GROUND WATER ,Queens,  JACKSON HEIGHTS ,  75-09 NORTHERN BLVD AND 75-19 NORTHERN BLVD , 
5177,1710248,2/12/2018,SALT TRUCK ROLLOVER RT 20 @ SCHOOL HOUSE RD ,Rensselaer,  NASSAU ZIP SCHODACK ,  STATE RT 20 @ SCHOOL HOUSE RD , 
5178,1710249,2/12/2018,PATTERSON RESIDENCE ,Orange,  GREENWOOD LAKE ,  47 NELSON RD , 
5179,1710250,2/12/2018,LUPINACCI RESIDENCE ,Suffolk,  HUNTINGTON ,  21 PRIME AVENUE , 
5180,1710251,2/12/2018,ON THE ROAD ,Ulster,  NEW PALTZ ,  62 OLD RT 299 , 
5181,1710252,2/12/2018,TEDESCHI RESIDENCE ,Suffolk,  WADING RIVER ,  437 NORTH SIDE ROAD , 
5182,1710253,2/12/2018,YOUR SERVICE CENTER ,Ulster,  KINGSTON ,  3059 ROUTE 32 S , 
5183,1710255,2/12/2018,PRIVATE RESIDENCE ,Niagara,  GASPORT ,  3870 ROOT ROAD , 
5184,1710254,2/12/2018,CONCRETE BASEMENT ,Bronx,  BRONX ,  4422 DEREINER AVE , 
5185,1710256,2/12/2018,PAVEMENT ,New York,  MANHATTAN ,  300 EAST 30 ST , 
5186,1710257,2/12/2018,AT INTERSECTION ,Westchester,  CORTLANDT ,  FURNACE DOCK RD AND DICKERSON , 
5187,1710258,2/12/2018,PUMP ,New York,  MANHATTAN ,  345 EAST 73RD ST , 
5188,1710259,2/12/2018,SUPERIOR PLUS ENERGY SERVICES ,Steuben,  WAYLAND ,  119 NORTH MAIN STREET , 
5189,1710260,2/12/2018,JOE FURNESS PROPERTY ,Jefferson,  CLAYTON ,  627 STATE ST , 
5190,1710261,2/13/2018,PAVEMENT ,Saratoga,  WATERFORD ,  260 HUDSON RIVER ROAD , 
5191,1710262,2/13/2018,OTSEGO CO HWY DEPT GARAGE LINDEN AVE ,Otsego,  COOPERSTOWN ,  20 LINDEN AVE , 
5192,1710263,2/13/2018,IBM ,Dutchess,  POUGHKEEPSIE ,  2455 SOUTH RD , 
5193,1710264,2/13/2018,RESIDENCE ,Suffolk,  AMITYVILLE ,  45 GAYLORE DRIVE WEST , 
5194,1710265,2/13/2018,MAIN WATER DISCHARGE LINE TO TOWN TREATMENT CENTER ,Jefferson,  CARTHAGE ,  30 CHAMPION STREET , 
5195,1710266,2/13/2018,PAVEMENT ,Erie,  BUFFALO ,  22 GERMAIN ST , 
5196,1710267,2/13/2018,RESIDENCE ,Suffolk,  WADING RIVER ,  89 WOODCHUCK HOLLOW LANE , 
5197,1710268,2/13/2018,ROCKLAND PSYCHIATRIC HOSPITAL ,Dutchess,  POUGHKEEPSIE ,  249 CREEK RD , 
5198,1710269,2/13/2018,PRIVATE DWELLING ,Seneca,  WATERLOO ,  840 ROUTE 96N , 
5199,1710270,2/13/2018,ROADWAY ,Cattaraugus,  HINSDALE ,  I 86 EAST MILE MARK 81 , 
5200,1710274,2/13/2018,4815 WEST SENECA TPKE ,Onondaga,  SYRACUSE ,  4815 WEST SENECA TPKE , 
5201,1710271,2/13/2018,HALSTEAD QUINN TERMINAL ,Westchester,  MOUNT KISCO ,  33 HUBBELS DRIVE , 
5202,1710272,2/13/2018,ROADWAY ,Dutchess,  POUGHKEEPSIE ,  31 MITCHELL AVE , 
5203,1710273,2/13/2018,RESIDENT ,Putnam,  CARMEL ,  55 EVERETT RD , 
5204,1710275,2/13/2018,SIDEWALK ,Albany,  ALBANY ,  575 BROADWAY , 
5205,1710276,2/13/2018,MVA - MANURE TRUCK ,Genesee,  BETHANY ,  CACNER ROAD , 
5206,1710278,2/13/2018,1ST FLOOR ,Queens,  LONG ISLAND CITY ,  40-37 23RD ST , 
5207,1710277,2/13/2018,MAPLE FIELDS AT PERU ,Clinton,  PERU ,  654 BEAR SWAMP RD , 
5208,1710279,2/13/2018,WARDS ISLAND SEWAGE FACILITY ,New York,  NEW YORK ,  7 WARDS ISLAND , 
5209,1710280,2/13/2018,COMMERCIAL ,Suffolk,  HUNTINGTON ,  269 MAIN STREET , 
5210,1710281,2/13/2018,KITCHEN DOCK ,Orange,  PORT JERVIS ,  160 EAST MAIN ST , 
5211,1710282,2/13/2018,UNKNOWN APT NEXT DOOR ,Onondaga,  SYRACUSE ,  908 AVERY AVE , 
5212,1710283,2/13/2018,CON ED CONTRACTOR SPILL ,New York,  MANHATTAN ,  750 EAST 16TH ST , 
5213,1710284,2/13/2018,DUMP MASTERS ,Sullivan,  MONGAUP VALLEY ,  226 GALE RD , 
5214,1710285,2/13/2018,BAILIN RESIDENCE ,Nassau,  MERRICK ,  2833 LINDENMERE DRIVE , 
5215,1710286,2/13/2018,ROADWAY ,Westchester,  YONKERS ,  YONKERS AVE & FOX TERRACE , 
5216,1710287,2/13/2018,STEVEN WAGNER RESIDENCE ,Nassau,  EAST MEADOW ,  667 BRUCE DRIVE , 
5217,1710288,2/13/2018,WINN RESIDENCE ,Nassau,  ROSLYN HEIGHTS ,  32 WESTWOOD CIRCLE , 
5218,1710289,2/13/2018,SEWER ,Nassau,  MANORHAVEN ,  PEQUOT AVE/SINTSINK DRIVE , 
5219,1710290,2/13/2018,JALCA RESIDENCE ,Westchester,  MOHEGAN LAKE ,  9 HELENA AVE , 
5220,1710291,2/14/2018,CONCRETE BASEMENT FLOOR ,Westchester,  MOHEGAN LAKE ,  9 HELENA AVE , 
5221,1710292,2/14/2018,PSEG ,Nassau,  HEWLETT ,  355 MILL RD , 
5222,1710293,2/14/2018,SUPERIOR PLUS ,Orleans,  ALBION ,  3819 OAK ORCHARD DRIVE , 
5223,1710294,2/14/2018,GAS STATION - RDP ,Westchester,  PORT CHESTER ,  528 WILLETT AVE , 
5224,1710295,2/14/2018,RESIDENCE ,Onondaga,  ELBRIDGE ,  1066 RTE 5 LOT 35 , 
5225,1710301,2/14/2018,HOGAN'S HUT ,Chautauqua,  STOW ,  3503 OLD BRIDGE RD , 
5226,1710296,2/14/2018,QUISER GONDAL FORMER GETTY LOUDON RD RT 9 ,Albany,  LATHAM ,  736 LOUDON RD (RT 9) , 
5227,1710297,2/14/2018,SOIL ,Schoharie,  GILBOA ,  368 ROUTE 990V , 
5228,1710298,2/14/2018,RESIDENCE ,Broome,  CONKLIN ,  81 STILLWATER ROAD , 
5229,1710347,2/14/2018,CITGO YONKERS GASOLINE; INC ,Westchester,  YONKERS ,  111 YONKERS AVE , 
5230,1710304,2/14/2018,ROADWAY ,Suffolk,  MIDDLE ISLAND ,  RTE 25 BETWEEN SMITH & WADING RIVER RD , 
5231,1710299,2/14/2018,BERMAN ,Rockland,  VALLEY COTTAGE ,  246 VALLEY RD , 
5232,1710300,2/14/2018,APARTMENT BUILDING ,Westchester,  HARTSDALE ,  140 EAST HARTSDALE AVE , 
5233,1710305,2/14/2018,APARTMENT BUILDING ,Westchester,  HARTSDALE ,  140 EAST HARTSDALE AVE , 
5234,1710302,2/14/2018,KTC SALES CORP ,Queens,  LONG ISLAND CITY ,  21-21 44TH RD , 
5235,1710303,2/14/2018,MONROE ROADWAYS ,Monroe,  FAIRPORT ,  300 HOGAN ROAD , 
5236,1710306,2/14/2018,ROADWAY ,Richmond,  STATEN ISLAND ,  RICHMOND AVE - FOREST RD , 
5237,1710307,2/14/2018,NIAGARA FALLS SCHOOL DISTRICT ,Niagara,  NIAGARA FALLS ,  1330 95TH ST , 
5238,1710308,2/14/2018,SMITHVILLE FLATS GENERAL STORE ,Chenango,  SMITHVILLE FLATS ,  5253 STATE HWY 41 , 
5239,1710309,2/14/2018,KWIK FILL ,Livingston,  DANSVILLE ,  ROUTE 36 , 
5240,1710310,2/14/2018,POLE TOP ,Warren,  QUEENSBURY ,  1025 ROUTE 9 , 
5241,1710311,2/14/2018,KENYONS ,Niagara,  LOCKPORT ,  1121 LINCOLN AVE , 
5242,1710312,2/14/2018,NYPA MASSENA SUBSTATION ,St Lawrence,  MASSENA ,  524 COUNTY ROAD 37 , 
5243,1710313,2/14/2018,VUORENNA / ARELL ESTATE ,Dutchess,  BEACON ,  10 WILLOW RD , 
5244,1710314,2/14/2018,RESIDENCE ,Suffolk,  SMITHTOWN ,  17 SHEPPARD LANE , 
5245,1710315,2/14/2018,BY CALLER HOUSE ,Dutchess,  BEACON ,  125 SOUTH AVE , 
5246,1710316,2/14/2018,GARAGE ,Sullivan,  WOODBURN ,  131 THUNDER HILL RD , 
5247,1710317,2/14/2018,NYS ELECTRIC & GAS ,Ontario,  NAPLES ,  5 ONTARIO STREET , 
5248,1710318,2/14/2018,CAR WASH ,Erie,  CHEEKTOWAGA ,  2285 WALDEN AVE , 
5249,1710319,2/14/2018,AT INTERSECTION ,Tompkins,  LANSING ,  23 MAPLE AVE , 
5250,1710320,2/14/2018,ROADWAY ,Suffolk,  MIDDLE ISLAND ,  MIDDLE COUNTRY RD BY BAITING HOLLOW , 
5251,1710321,2/15/2018,GENERAL REFINING CORP ,Nassau,  HEMPSTEAD ,  59 MADISON AVENUE , 
5252,1710322,2/15/2018,NAT GRID ,Erie,  BUFFALO ,  334 GIFORD ST , 
5253,1710323,2/15/2018,INDUSTRIAL PAINTING ,Chenango,  OXFORD ,  412 DUNCKEL RD , 
5254,1710324,2/15/2018,AMTRAK ,Rensselaer,  RENSSELAER ,  675 BROADWAY , 
5255,1710325,2/15/2018,COMMERCIAL CS GROCERY ,Orange,  NEWBURGH ,  1500 CORPORATE BLVD , 
5256,1710326,2/15/2018,MURRAY'S CHICKEN PROCESSING PLANT ,Sullivan,  SOUTH FALLSBURG ,  5190 MAIN ST , 
5257,1710327,2/15/2018,GORGE PUMPING STATION ,Niagara,  NIAGARA FALLS ,  WHIRLPOOL & ASHLAND AVE , 
